,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
316,Ben Patrick\PatrBe00,ARI,TE,23,8,3,0,0,0,0,0,0,0,,0,12,7,73,10.43,2,0,,2,,,19,26.3,26.3,22.8,,51,
317,Michael Robinson\RobiMi00,SFO,RB,24,15,1,0,0,0,0,0,26,121,4.65,0,13,11,73,6.64,0,1,,0,,,19,30.4,33.4,24.9,,92,
318,Seneca Wallace\WallSe00,SEA,QB,27,10,0,19,28,215,2,1,4,17,4.25,0,3,2,47,23.50,0,1,1,0,,,19,21.0,23.0,21.0,,58,
319,B.J. Askew\AskeB.00,TAM,RB,27,13,9,0,0,0,0,0,0,0,,0,21,18,175,9.72,0,0,,0,,,18,35.5,38.5,26.5,,93,
320,Tim Carter\CartTi00,CLE,WR,28,16,0,0,0,0,0,0,0,0,,0,22,8,117,14.63,1,0,,1,,,18,25.7,28.7,21.7,,115,
321,Joel Dreessen\DreeJo00,HOU,TE,25,13,0,0,0,0,0,0,0,0,,0,6,4,55,13.75,2,0,,2,,,18,21.5,21.5,19.5,,54,
322,George Wrighster\WrigGe00,JAX,TE,26,11,6,0,0,0,0,0,0,0,,0,24,17,123,7.24,1,0,,1,,,18,35.3,38.3,26.8,,53,
323,David Anderson\AndeDa01,HOU,WR,24,8,0,0,0,0,0,0,0,0,,0,17,12,131,10.92,1,1,1,1,,,17,29.1,33.1,23.1,,116,
324,Rashied Davis\DaviRa00,CHI,WR,28,16,1,0,0,0,0,0,0,0,,0,32,17,165,9.71,0,0,,0,,,17,33.5,36.5,25.0,,117,
325,Priest Holmes\HolmPr00,KAN,RB,34,4,2,0,0,0,0,0,46,137,2.98,0,10,5,17,3.40,0,0,,0,1,,17,22.4,25.4,19.9,,94,
326,Matt Schobel\SchoMa00,PHI,TE,29,15,6,0,0,0,0,0,0,0,,0,21,11,108,9.82,1,0,,1,,,17,27.8,30.8,22.3,,55,
327,Steve Breaston\BreaSt00,ARI,WR,24,16,0,0,0,0,0,0,2,8,4.00,0,14,8,92,11.50,0,0,,1,,,16,24.0,24.0,20.0,,119,
328,Christian Fauria\FaurCh00,CAR,TE,36,15,4,0,0,0,0,0,0,0,,0,6,5,39,7.80,2,0,,2,,,16,20.9,20.9,18.4,,57,
329,Bryan Fletcher\FletBr00,IND,TE,28,15,3,0,0,0,0,0,0,0,,0,27,18,143,7.94,0,0,,0,1,,16,34.3,37.3,25.3,,56,
330,Jerome Harrison\HarrJe00,CLE,RB,24,8,0,0,0,0,0,0,23,142,6.17,0,2,2,19,9.50,0,0,,0,,,16,18.1,21.1,17.1,,95,
331,John Madsen\MadsJo00,OAK,WR,24,16,3,0,0,0,0,0,0,0,,0,12,8,102,12.75,1,0,,1,,,16,24.2,27.2,20.2,,118,
332,Mewelde Moore\MoorMe00,MIN,RB,25,12,0,0,1,0,0,0,20,113,5.65,0,8,6,48,8.00,0,1,,0,,,16,22.1,25.1,19.1,,96,
333,Aaron Rodgers\RodgAa00,GNB,QB,24,2,0,20,28,218,1,0,7,29,4.14,0,0,0,0,,0,0,,0,,,16,15.6,15.6,15.6,,60,
334,Todd Yoder\YodeTo00,WAS,TE,29,15,1,0,0,0,0,0,0,0,,0,12,7,97,13.86,1,0,,1,,,16,22.7,22.7,19.2,,58,
335,Aveion Cason\CasoAv00,DET,RB,28,12,0,0,0,0,0,0,11,38,3.45,0,16,14,129,9.21,0,2,1,0,,,15,28.7,32.7,21.7,,99,
336,Brandon Manumaleuna\ManuBr00,SDG,TE,27,16,12,0,0,0,0,0,0,0,,0,15,10,86,8.60,1,0,,1,,,15,24.6,24.6,19.6,,59,
337,Travis Minor\MinoTr00,STL,RB,28,14,0,0,0,0,0,0,17,68,4.00,0,17,12,86,7.17,0,0,,0,,,15,27.4,27.4,21.4,,98,
338,Antonio Pittman\PittAn00,STL,RB,22,11,0,0,0,0,0,0,38,139,3.66,0,9,3,15,5.00,0,0,,0,,,15,18.4,21.4,16.9,,97,
339,Maurice Stovall\StovMa00,TAM,WR,22,15,1,0,0,0,0,0,0,0,,0,13,10,86,8.60,1,0,,1,,,15,24.6,24.6,19.6,,120,
340,Richard Angulo\AnguRi00,JAX,TE,27,5,0,0,0,0,0,0,0,0,,0,9,8,81,10.13,1,0,,1,,,14,22.1,22.1,18.1,,60,
341,Anthony Becht\BechAn00,TAM,TE,30,16,2,0,0,0,0,0,0,0,,0,7,5,20,4.00,2,0,,2,,,14,19.0,19.0,16.5,,61,
342,Reche Caldwell\CaldRe00,WAS,WR,28,8,1,0,0,0,0,0,0,0,,0,22,15,141,9.40,0,0,,0,,,14,29.1,32.1,21.6,,122,
343,Clifton Dawson\DawsCl00,2TM,RB,24,13,0,0,0,0,0,0,30,64,2.13,1,9,2,15,7.50,0,0,,1,,,14,15.9,15.9,14.9,,100,
344,Greg Estandia\EstaGr01,JAX,TE,25,10,0,0,0,0,0,0,0,0,,0,16,9,136,15.11,0,0,,0,,,14,22.6,25.6,18.1,,63,
345,Ben Hartsock\HartBe00,TEN,TE,27,16,9,0,0,0,0,0,0,0,,0,19,12,138,11.50,0,0,,0,,,14,25.8,28.8,19.8,,62,
346,Sean Morey\MoreSe00,ARI,WR,31,15,0,0,0,0,0,0,1,13,13.00,0,17,8,131,16.38,0,0,,0,,,14,22.4,25.4,18.4,,121,
347,Mark Bradley\BradMa00,CHI,WR,25,15,0,0,0,0,0,0,0,0,,0,17,6,71,11.83,1,0,,1,,,13,19.1,19.1,16.1,,123,
348,Patrick Cobbs\CobbPa00,MIA,RB,24,14,0,0,0,0,0,0,15,47,3.13,1,6,2,20,10.00,0,0,,1,,,13,14.7,14.7,13.7,,102,
349,Brandon Middleton\MiddBr00,DET,WR,26,5,0,0,0,0,0,0,0,0,,0,10,8,70,8.75,1,0,,1,,,13,21.0,21.0,17.0,,124,
350,Tim Rattay\RattTi00,ARI,QB,30,4,0,15,27,164,3,3,2,5,2.50,0,0,0,0,,0,2,,0,,,13,13.1,16.1,16.1,,62,
351,Cory Ross\RossCo00,BAL,RB,25,6,0,0,0,0,0,0,12,72,6.00,1,0,0,0,,0,2,,1,,,13,13.2,13.2,13.2,,101,
352,JaMarcus Russell\RussJa00,OAK,QB,22,4,1,36,66,373,2,4,5,4,0.80,0,0,0,0,,0,4,2,0,,1,13,13.3,22.3,17.3,,61,
353,Marcel Shipp\ShipMa00,ARI,RB,29,16,0,0,0,0,0,0,15,41,2.73,1,15,4,25,6.25,0,0,,1,,,13,16.6,16.6,14.6,,103,
354,Craphonso Thorpe\ThorCr00,IND,WR,24,5,0,0,0,0,0,0,0,0,,0,20,12,70,5.83,1,0,,1,,,13,25.0,25.0,19.0,,125,
355,Daniel Coats\CoatDa00,CIN,TE,23,15,3,0,0,0,0,0,0,0,,0,16,12,122,10.17,0,0,,0,,,12,24.2,27.2,18.2,,64,
356,Carey Davis\DaviCa00,PIT,RB,26,16,7,0,0,0,0,0,17,68,4.00,0,14,12,49,4.08,0,0,,0,,,12,23.7,23.7,17.7,,104,
357,Yamon Figurs\FiguYa00,BAL,WR,24,14,0,0,0,0,0,0,1,-1,-1.00,0,3,1,36,36.00,0,4,2,2,,,12,12.5,14.5,12.0,,126,
358,Jeremi Johnson\JohnJe00,CIN,RB,27,16,9,0,0,0,0,0,7,25,3.57,0,7,6,32,5.33,1,0,,1,,,12,17.7,17.7,14.7,,105,
359,Ashley Lelie\LeliAs00,SFO,WR,27,15,3,0,0,0,0,0,0,0,,0,27,10,115,11.50,0,1,,0,,,12,21.5,24.5,16.5,,127,
360,Lorenzo Neal*+\NealLo00,SDG,RB,37,13,8,0,0,0,0,0,13,32,2.46,0,11,8,23,2.88,1,1,,1,,,12,19.5,19.5,15.5,,106,
361,Charlie Batch\BatcCh00,PIT,QB,33,7,1,17,36,232,2,3,12,-7,-0.58,0,0,0,0,,0,0,,0,,,11,10.6,13.6,13.6,,64,
362,Jackie Battle\BattJa00,KAN,RB,24,3,0,0,0,0,0,0,14,47,3.36,1,5,1,4,4.00,0,0,,1,,,11,12.1,12.1,11.6,,108,
363,Troy Bienemann\BienTr00,ARI,TE,24,16,4,0,0,0,0,0,0,0,,0,11,7,46,6.57,1,0,,1,,,11,17.6,17.6,14.1,,65,
364,Jacoby Jones\JoneJa03,HOU,WR,23,14,3,0,0,0,0,0,3,-1,-0.33,0,24,15,149,9.93,0,2,2,0,,,11,25.8,30.8,18.3,,128,
365,Eddie Kennison\KennEd00,KAN,WR,34,8,8,0,0,0,0,0,1,5,5.00,0,26,13,101,7.77,0,1,,0,,,11,23.6,26.6,17.1,,129,
366,Le'Ron McClain\McClLe00,BAL,RB,23,16,11,0,0,0,0,0,8,18,2.25,0,13,9,55,6.11,1,1,1,1,,,11,20.3,21.3,15.8,,107,
367,Patrick Ramsey\RamsPa00,DEN,QB,28,2,0,29,48,262,1,1,2,6,3.00,0,0,0,0,,0,2,1,0,,,11,11.1,13.1,12.1,,63,
368,Devin Aromashodu\AromDe00,IND,WR,23,6,1,0,0,0,0,0,0,0,,0,17,7,96,13.71,0,0,,0,,,10,16.6,16.6,13.1,,134,
369,Malcom Floyd\FloyMa00,SDG,WR,26,6,1,0,0,0,0,0,0,0,,0,13,7,97,13.86,0,0,,0,,,10,16.7,16.7,13.2,,132,
370,Bryan Gilmore\GilmBr00,SFO,WR,29,10,0,0,0,0,0,0,1,-8,-8.00,0,19,7,111,15.86,0,0,,0,,,10,17.3,20.3,13.8,,130,
371,Marques Hagans\HagaMa00,STL,WR,25,4,1,0,0,0,0,0,2,-4,-2.00,0,15,8,101,12.63,0,2,,0,,,10,17.7,20.7,13.7,,133,
372,Steve Heiden\HeidSt00,CLE,TE,31,16,6,0,0,0,0,0,0,0,,0,21,12,104,8.67,0,0,,0,,,10,22.4,25.4,16.4,,66,
373,Brad Hoover\HoovBr00,CAR,RB,31,16,12,0,0,0,0,0,12,39,3.25,0,14,10,58,5.80,0,0,,0,,,10,19.7,19.7,14.7,,113,
374,Adam Jennings\JennAd00,ATL,WR,25,16,2,0,0,0,0,0,0,0,,0,6,6,62,10.33,1,1,1,1,,,10,16.2,17.2,13.2,,131,
375,Jim Kleinsasser\KleiJi00,MIN,TE,30,16,10,0,0,0,0,0,0,0,,0,10,4,43,10.75,1,0,,1,,,10,14.3,14.3,12.3,,67,
376,Joe Klopfenstein\KlopJo00,STL,TE,24,16,11,0,0,0,0,0,0,0,,0,3,2,37,18.50,1,0,,1,,,10,11.7,11.7,10.7,,69,
377,Luke Lawton\LawtLu00,IND,RB,27,11,0,0,0,0,0,0,5,13,2.60,0,4,4,29,7.25,1,0,,1,,,10,14.2,14.2,12.2,,112,
378,Ovie Mughelli\MughOv00,ATL,RB,27,16,7,0,0,0,0,0,6,7,1.17,1,10,6,36,6.00,0,0,,1,,,10,16.3,16.3,13.3,,110,
379,Jeb Putzier\PutzJe00,HOU,TE,28,8,1,0,0,0,0,0,0,0,,0,10,6,39,6.50,1,0,,1,,,10,15.9,15.9,12.9,,68,
380,Tony Richardson *\RichTo00,MIN,RB,36,14,3,0,0,0,0,0,7,13,1.86,0,16,11,89,8.09,0,0,,0,,,10,21.2,21.2,15.7,,111,
381,Jason Snelling\SnelJa00,ATL,RB,24,7,0,0,0,0,0,0,13,43,3.31,1,0,0,0,,0,0,,1,,,10,10.3,10.3,10.3,,109,
382,Nate Jackson\JackNa00,DEN,WR,28,5,1,0,0,0,0,0,0,0,,0,4,3,34,11.33,1,0,,1,,,9,12.4,12.4,10.9,,135,
383,Taylor Jacobs\JacoTa00,2TM,WR,26,10,0,0,0,0,0,0,1,-8,-8.00,0,9,3,40,13.33,1,0,,1,,,9,12.2,12.2,10.7,,136,
384,Deuce McAllister\McAlDe00,NOR,RB,29,3,3,0,0,0,0,0,24,92,3.83,0,5,4,15,3.75,0,1,1,0,,,9,12.7,13.7,10.7,,118,
385,Jason McKie\McKiJa00,CHI,RB,27,16,11,0,0,0,0,0,6,17,2.83,1,15,9,33,3.67,0,1,1,1,,,9,18.0,19.0,13.5,,117,
386,Jim Sorgi\SorgJi00,IND,QB,27,4,0,18,36,132,1,0,6,-4,-0.67,0,0,0,0,,0,0,,0,,,9,8.9,8.9,8.9,,65,
387,Mack Strong\StroMa00,SEA,RB,36,5,2,0,0,0,0,0,4,19,4.75,0,12,9,72,8.00,0,0,,0,,,9,18.1,18.1,13.6,,116,
388,LaBrandon Toefield\ToefLa00,JAX,RB,27,2,1,0,0,0,0,0,13,27,2.08,1,1,1,4,4.00,0,0,,1,,,9,10.1,10.1,9.6,,114,
389,Dwayne Wright\WrigDw01,BUF,RB,24,15,0,0,0,0,0,0,29,94,3.24,0,3,3,17,5.67,0,1,1,0,,,9,12.1,13.1,10.6,,115,
390,Wallace Wright\WrigWa00,NYJ,WR,23,16,1,0,0,0,0,0,0,0,,0,11,6,87,14.50,0,0,,0,,,9,14.7,14.7,11.7,,137,
391,Adimchinobe Echemandu\EcheAd00,2TM,RB,27,9,0,0,0,0,0,0,20,85,4.25,0,2,2,11,5.50,0,1,1,0,,,8,9.6,10.6,8.6,,119,
392,Tony Hunt\HuntTo01,PHI,RB,22,8,0,0,0,0,0,0,10,16,1.60,1,0,0,0,,0,0,,1,,,8,7.6,7.6,7.6,,120,
393,Dwayne Jarrett\JarrDw00,CAR,WR,21,7,0,0,0,0,0,0,1,11,11.00,0,13,6,73,12.17,0,0,,0,,,8,14.4,14.4,11.4,,138,
394,Joe Kowalewski\KowaJo00,NYJ,TE,25,13,2,0,0,0,0,0,0,0,,0,9,5,18,3.60,1,0,,1,,,8,12.8,12.8,10.3,,70,
395,Byron Leftwich\LeftBy00,ATL,QB,27,3,2,32,58,279,1,2,6,7,1.17,0,0,0,0,,0,6,2,0,,,8,7.9,11.9,9.9,,67,
396,Chad Lucas\LucaCh00,TAM,WR,26,2,1,0,0,0,0,0,0,0,,0,5,5,82,16.40,0,0,,0,,,8,13.2,13.2,10.7,,139,
397,Jerome Mathis\MathJe00,HOU,WR,24,3,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,,1,,,8,8.5,8.5,8.0,,140,
398,Chris Weinke\WeinCh00,SFO,QB,35,2,1,13,22,104,1,0,0,0,,0,0,0,0,,0,0,,0,,,8,8.2,8.2,8.2,,66,
399,Daniel Wilcox\WilcDa01,BAL,TE,30,5,2,0,0,0,0,0,0,0,,0,11,6,18,3.00,1,0,,1,,,8,13.8,13.8,10.8,,71,
400,Mike Anderson\AndeMi00,BAL,RB,34,8,0,0,0,0,0,0,15,62,4.13,0,4,4,26,6.50,0,2,1,0,,,7,10.8,11.8,8.8,,123,
401,Brian Calhoun\CalhBr00,DET,RB,23,4,0,0,0,0,0,0,7,35,5.00,0,5,5,35,7.00,0,0,,0,,,7,12.0,12.0,9.5,,121,
402,Matt Cassel\CassMa00,NWE,QB,25,6,0,4,7,38,0,1,4,12,3.00,1,0,0,0,,0,1,,1,,,7,6.7,7.7,7.7,,68,
403,Ahmard Hall\HallAh00,TEN,RB,28,11,4,0,0,0,0,0,1,8,8.00,0,12,9,60,6.67,0,0,,0,,,7,15.8,15.8,11.3,,124,
404,Aaron Moorehead\MoorAa00,IND,WR,27,8,2,0,0,0,0,0,0,0,,0,22,8,65,8.13,0,0,,0,,,7,14.5,14.5,10.5,,144,
405,Legedu Naanee\NaanLe00,SDG,WR,24,13,0,0,0,0,0,0,0,0,,0,13,8,69,8.63,0,0,,0,,,7,14.9,14.9,10.9,,142,
406,Peerless Price\PricPe00,BUF,WR,31,4,4,0,0,0,0,0,0,0,,0,13,7,68,9.71,0,0,,0,,,7,13.8,13.8,10.3,,143,
407,Thomas Tapeh\TapeTh00,PHI,RB,27,16,8,0,0,0,0,0,5,18,3.60,0,11,8,50,6.25,0,0,,0,,,7,14.8,14.8,10.8,,122,
408,Jerame Tuman\TumaJe00,PIT,TE,31,6,1,0,0,0,0,0,0,0,,0,2,1,9,9.00,1,0,,1,,,7,7.9,7.9,7.4,,72,
409,Mike Williams\WillMi03,2TM,WR,23,8,1,0,0,0,0,0,0,0,,0,23,7,90,12.86,0,1,1,0,,,7,14.0,15.0,10.5,,141,
410,Deon Anderson\AndeDe01,DAL,RB,24,8,4,0,0,0,0,0,0,0,,0,6,6,55,9.17,0,0,,0,,,6,11.5,11.5,8.5,,127,
411,Jameel Cook\CookJa00,HOU,RB,28,16,0,0,0,0,0,0,8,24,3.00,0,8,8,40,5.00,0,0,,0,,,6,14.4,14.4,10.4,,125,
412,Chad Mustard\MustCh00,DEN,TE,30,12,2,0,0,0,0,0,0,0,,0,7,5,62,12.40,0,0,,0,,,6,11.2,11.2,8.7,,73,
413,Craig Nall\NallCr00,GNB,QB,28,1,0,7,15,88,1,0,5,6,1.20,0,0,0,0,,0,2,1,0,,,6,6.1,7.1,6.1,,69,
414,Moran Norris\NorrMo00,SFO,RB,29,16,5,0,0,0,0,0,7,17,2.43,0,11,6,38,6.33,0,0,,0,,,6,11.5,11.5,8.5,,128,
415,Steve Smith\SmitSt02,NYG,WR,22,5,0,0,0,0,0,0,0,0,,0,14,8,63,7.88,0,0,,0,,,6,14.3,14.3,10.3,,145,
416,Terrelle Smith\SmitTe00,ARI,RB,29,16,10,0,0,0,0,0,1,3,3.00,0,11,7,59,8.43,0,0,,0,,,6,13.2,13.2,9.7,,126,
417,Micheal Spurlock\SpurMi00,TAM,,24,7,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,1,,,6,6.0,6.0,6.0,,146,
418,Dwayne Blakley\BlakDw00,ATL,TE,28,12,3,0,0,0,0,0,0,0,,0,9,7,48,6.86,0,0,,0,,,5,11.8,11.8,8.3,,75,
419,Bruce Gradkowski\GradBr00,TAM,QB,24,4,0,13,24,130,0,1,7,20,2.86,0,0,0,0,,0,0,,0,,,5,5.2,6.2,6.2,,70,
420,Korey Hall\HallKo99,GNB,RB,24,14,10,0,0,0,0,0,0,0,,0,11,8,49,6.13,0,0,,0,,,5,12.9,12.9,8.9,,130,
421,Gilbert Harris\HarrGi00,KAN,RB,23,4,0,0,0,0,0,0,9,9,1.00,0,4,3,38,12.67,0,1,,0,,,5,7.7,7.7,6.2,,131,
422,Madison Hedgecock\HedgMa00,2TM,RB,26,16,9,0,0,0,0,0,0,0,,0,12,7,52,7.43,0,0,,0,,,5,12.2,12.2,8.7,,129,
423,Martrez Milner\MilnMa00,ATL,TE,23,8,2,0,0,0,0,0,0,0,,0,9,9,50,5.56,0,0,,0,,,5,14.0,14.0,9.5,,74,
424,Artose Pinner\PinnAr00,ATL,RB,29,7,0,0,0,0,0,0,5,46,9.20,0,0,0,0,,0,0,,0,,,5,4.6,4.6,4.6,,132,
425,Sean Ryan\RyanSe00,NYJ,TE,27,10,1,0,0,0,0,0,0,0,,0,5,3,46,15.33,0,0,,0,,,5,7.6,7.6,6.1,,77,
426,Ben Troupe\TrouBe00,TEN,TE,25,16,2,0,0,0,0,0,1,-1,-1.00,0,9,5,47,9.40,0,0,,0,,,5,9.6,9.6,7.1,,76,
427,Dominique Byrd\ByrdDo00,STL,TE,23,9,0,0,0,0,0,0,0,0,,0,5,4,44,11.00,0,0,,0,,,4,8.4,8.4,6.4,,78,
428,Jeff Dugan\DugaJe00,MIN,TE,26,16,3,0,0,0,0,0,2,7,3.50,0,8,7,57,8.14,0,1,1,0,,,4,11.4,12.4,7.9,,79,
429,Domenik Hixon\HixoDo00,2TM,WR,23,16,1,0,0,0,0,0,1,-8,-8.00,0,1,1,5,5.00,0,1,1,1,,,4,4.7,5.7,4.2,,151,
430,Dane Looker\LookDa00,STL,WR,31,13,0,0,0,0,0,0,0,0,,0,14,6,38,6.33,0,0,,0,,,4,9.8,9.8,6.8,,149,
431,Anthony Mix\MixxAn00,2TM,WR,24,9,0,0,0,0,0,0,0,0,,0,5,3,39,13.00,0,0,,0,,,4,6.9,6.9,5.4,,148,
432,Courtney Taylor\TaylCo00,SEA,WR,23,8,0,0,0,0,0,0,0,0,,0,6,5,38,7.60,0,0,,0,,,4,8.8,8.8,6.3,,150,
433,David Tyree\TyreDa00,NYG,WR,27,12,0,0,0,0,0,0,0,0,,0,5,4,35,8.75,0,0,,0,,,4,7.5,7.5,5.5,,152,
434,George Wilson\WilsGe01,BUF,,26,12,9,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,2,,,4,4.0,5.0,4.0,,147,
435,Kenneth Darby\DarbKe00,TAM,RB,25,1,0,0,0,0,0,0,2,9,4.50,0,3,2,16,8.00,0,0,,0,,,3,4.5,4.5,3.5,,135,
436,Skyler Green\GreeSk20,CIN,WR,23,7,0,0,0,0,0,0,1,1,1.00,0,4,3,33,11.00,0,0,,0,,,3,6.4,6.4,4.9,,154,
437,Brad Johnson\JohnBr00,DAL,QB,39,16,0,7,11,79,0,0,5,-5,-1.00,0,0,0,0,,0,0,,0,,,3,2.7,2.7,2.7,,72,
438,Michael Matthews\MattMi00,NYG,TE,24,16,6,0,0,0,0,0,0,0,,0,13,6,28,4.67,0,0,,0,,,3,8.8,8.8,5.8,,80,
439,Garrett Mills\MillGa01,MIN,RB,24,1,0,0,0,0,0,0,0,0,,0,3,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,134,
440,J.T. O'Sullivan\OSulJ.00,DET,QB,28,4,0,13,26,148,1,2,4,-10,-2.50,0,0,0,0,,0,3,1,0,,,3,2.9,5.9,4.9,,71,
441,Willie Reid\ReidWi00,PIT,WR,25,6,0,0,0,0,0,0,0,0,,0,6,4,54,13.50,0,1,1,0,,,3,7.4,8.4,5.4,,153,
442,Tyson Thompson\ThomTy00,DAL,RB,26,8,0,0,0,0,0,0,14,54,3.86,0,0,0,0,,0,1,1,0,,,3,3.4,4.4,3.4,,133,
443,Chris Barclay\BarcCh00,2TM,RB,24,5,0,0,0,0,0,0,1,3,3.00,0,3,2,13,6.50,0,0,,0,,,2,3.6,3.6,2.6,,140,
444,Justin Green\GreeJu00,BAL,RB,25,15,0,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,141,
445,Alex Haynes\HaynAl00,CAR,RB,25,10,0,0,0,0,0,0,3,3,1.00,0,3,3,14,4.67,0,0,,0,,,2,4.7,4.7,3.2,,138,
446,Dan Kreider\KreiDa00,PIT,RB,30,10,4,0,0,0,0,0,1,2,2.00,0,3,1,15,15.00,0,0,,0,,,2,2.7,2.7,2.2,,139,
447,Chris McFoy\McFoCh00,OAK,WR,24,3,0,0,0,0,0,0,0,0,,0,2,1,19,19.00,0,0,,0,,,2,2.9,2.9,2.4,,156,
448,Kassim Osgood*\OsgoKa00,SDG,WR,27,16,0,0,0,0,0,0,0,0,,0,3,2,23,11.50,0,0,,0,,,2,4.3,4.3,3.3,,155,
449,Brady Quinn\QuinBr00,CLE,QB,23,1,0,3,8,45,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.8,1.8,1.8,,73,
450,Gary Russell\RussGa00,PIT,RB,21,3,0,0,0,0,0,0,7,21,3.00,0,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,137,
451,Derek Schouman\SchoDe00,BUF,TE,22,3,1,0,0,0,0,0,0,0,,0,3,3,19,6.33,0,0,,0,,,2,4.9,4.9,3.4,,81,
452,Naufahu Tahi\TahiNa00,MIN,RB,26,10,0,0,0,0,0,0,6,15,2.50,0,1,1,7,7.00,0,0,,0,,,2,3.2,3.2,2.7,,136,
453,Andrew Walter\WaltAn00,OAK,QB,25,1,0,5,8,38,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,74,
454,Sam Aiken\AikeSa00,BUF,WR,27,12,0,0,0,0,0,0,0,0,,0,2,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,160,
455,Brock Berlin\BerlBr00,STL,QB,26,1,1,17,28,153,0,1,3,-16,-5.33,0,0,0,0,,0,2,1,0,,,1,0.5,2.5,1.5,,76,
456,Shaun Bodiford\BodiSh00,GNB,WR,25,6,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,158,
457,Chris Davis\DaviCh03,NYJ,WR,24,2,0,0,0,0,0,0,1,3,3.00,0,1,1,3,3.00,0,0,,0,,,1,1.6,1.6,1.1,,163,
458,Darnell Dinkins\DinkDa00,CLE,TE,30,15,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,90,
459,Jason Dunn\DunnJa00,KAN,TE,34,16,3,0,0,0,0,0,0,0,,0,3,2,9,4.50,0,0,,0,,,1,2.9,2.9,1.9,,87,
460,Biren Ealy\EalyBi00,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,3,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,161,
461,John Gilmore\GilmJo00,CHI,TE,28,15,1,0,0,0,0,0,0,0,,0,7,3,14,4.67,0,0,,0,,,1,4.4,4.4,2.9,,83,
462,Aaron Halterman\HaltAa00,MIA,TE,25,9,0,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,91,
463,Verron Haynes\HaynVe00,PIT,RB,28,1,0,0,0,0,0,0,0,0,,0,2,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,142,
464,Jason Hill\HillJa00,SFO,WR,22,5,0,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,162,
465,Brian Kozlowski\KozlBr00,WAS,TE,37,3,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,93,
466,Ryan Krause\KrauRy00,GNB,TE,26,9,0,0,0,0,0,0,0,0,,0,2,2,11,5.50,0,0,,0,,,1,3.1,3.1,2.1,,86,
467,John Kuhn\KuhnJo00,GNB,RB,25,16,1,0,0,0,0,0,0,0,,0,3,2,7,3.50,0,0,,0,,,1,2.7,2.7,1.7,,144,
468,Brandon Lloyd\LloyBr00,WAS,WR,26,8,1,0,0,0,0,0,0,0,,0,11,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,157,
469,Jared Lorenzen\LoreJa00,NYG,QB,26,2,0,4,8,28,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,75,
470,Reagan Maui'a\MauiRe00,MIA,RB,23,16,9,0,0,0,0,0,4,5,1.25,0,3,2,5,2.50,0,1,,0,,,1,3.0,3.0,2.0,,143,
471,Marcus Maxwell\MaxwMa00,CIN,WR,24,5,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,165,
472,Ryan Neufeld\NeufRy00,BUF,TE,32,9,1,0,0,0,0,0,0,0,,0,2,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,82,
473,John Owens\OwenJo00,2TM,TE,27,15,0,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,84,
474,Richard Owens\OwenRi00,STL,TE,27,14,1,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,88,
475,Andrew Pinnock\PinnAn00,SDG,RB,27,10,3,0,0,0,0,0,4,1,0.25,0,4,1,5,5.00,0,0,,0,,,1,1.6,1.6,1.1,,145,
476,Jason Pociask\PociJa00,NYJ,TE,24,4,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,92,
477,Isaac Smolko\SmolIs00,JAX,TE,24,6,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,94,
