,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
478,Chansi Stuckey\StucCh20,ARI,WR,28,9,0,0,0,0,0,0,0,0,,0,8,4,39,9.75,0,1,1,0,,,2,5.9,6.9,3.9,,178,
479,Brett Swain\SwaiBr00,SFO,WR,26,5,1,0,0,0,0,0,0,0,,0,7,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,180,
480,Brandon Tate\TateBr00,CIN,,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3,2,1,,,2,2.0,4.0,2.0,,177,
481,David Thomas\ThomDa02,NOR,TE,28,5,2,0,0,0,0,0,0,0,,0,9,5,16,3.20,0,0,,0,,,2,6.6,6.6,4.1,,89,
482,Josh Vaughan\VaugJo01,CAR,RB,25,7,0,0,0,0,0,0,7,24,3.43,0,0,0,0,,0,0,,0,,,2,2.4,2.4,2.4,,140,
483,Eddie Williams\WillEd00,2TM,RB,24,6,0,0,0,0,0,0,2,2,1.00,0,1,1,17,17.00,0,0,,0,,,2,2.9,2.9,2.4,,144,
484,Anthony Allen\AlleAn01,BAL,RB,23,5,0,0,0,0,0,0,3,8,2.67,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,154,
485,Emmanuel Arceneaux\ArceEm00,MIN,WR,24,3,0,0,0,0,0,0,0,0,,0,2,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,185,
486,David Ausberry\AusbDa00,OAK,TE,24,12,0,0,0,0,0,0,1,-2,-2.00,0,2,2,14,7.00,0,0,,0,,,1,3.2,3.2,2.2,,92,
487,Allen Bradford\BradAl00,TAM,RB,23,1,0,0,0,0,0,0,5,13,2.60,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,148,
488,Aaron Brown\BrowAa00,DET,RB,26,1,0,0,0,0,0,0,1,0,0.00,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,151,
489,Mark Brunell\BrunMa00,NYJ,QB,41,16,0,1,3,27,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,67,
490,Shaun Chapas\ChapSh00,DAL,RB,23,3,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,153,
491,Mike Cox\Cox_Mi20,ATL,RB,26,9,5,0,0,0,0,0,0,0,,0,3,2,8,4.00,0,1,,0,,,1,2.8,2.8,1.8,,155,
492,Chase Daniel\DaniCh00,NOR,QB,25,16,0,4,5,29,0,0,3,-3,-1.00,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,69,
493,Ryan D'Imperio\DImpRy00,MIN,RB,24,12,1,0,0,0,0,0,0,0,,0,6,2,7,3.50,0,0,,0,,,1,2.7,2.7,1.7,,156,
494,Armanti Edwards\EdwaAr00,CAR,WR,23,16,0,1,1,11,0,0,1,5,5.00,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,186,
495,Anthony Hill\HillAn00,IND,TE,26,7,2,0,0,0,0,0,0,0,,0,3,2,10,5.00,0,0,,0,,,1,3.0,3.0,2.0,,93,
496,Shaun Hill\HillSh00,DET,QB,31,2,0,2,3,33,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,65,
497,Jeremy Horne\HornJe00,KAN,WR,25,9,0,0,0,0,0,0,1,5,5.00,0,2,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,190,
498,Brian Hoyer\HoyeBr00,NWE,QB,26,3,0,1,1,22,0,0,4,-3,-0.75,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,70,
499,Colin Kaepernick\KaepCo00,SFO,QB,24,3,0,3,5,35,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,66,
500,Reggie Kelly\KellRe00,ATL,TE,34,16,2,0,0,0,0,0,0,0,,0,2,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,95,
501,Stefan Logan\LogaSt00,DET,WR,30,16,1,0,0,0,0,0,9,32,3.56,0,1,1,19,19.00,0,6,2,0,,,1,2.1,4.1,1.6,,183,
502,Ryan Mahaffey\MahaRy00,IND,RB,24,5,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,157,
503,Jeron Mastrud\MastJe20,MIA,TE,24,14,3,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,94,
504,Reagan Maui'a\MauiRe00,ARI,RB,27,3,3,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,149,
505,Allen Reisner\ReisAl00,MIN,TE,23,6,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,97,
506,Da'Rel Scott\ScotDa01,NYG,RB,23,11,0,0,0,0,0,0,5,16,3.20,0,2,2,13,6.50,0,1,1,0,,,1,2.9,3.9,1.9,,152,
507,Jordan Shipley\ShipJo00,CIN,WR,26,2,0,0,0,0,0,0,0,0,,0,5,4,14,3.50,0,1,,0,,,1,5.4,5.4,3.4,,181,
508,Lee Smith\SmitLe00,BUF,WR,24,10,3,0,0,0,0,0,0,0,,0,4,4,11,2.75,0,0,,0,,,1,5.1,5.1,3.1,,184,
509,Micheal Spurlock\SpurMi00,TAM,WR,28,12,0,0,1,0,0,0,0,0,,0,6,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,182,
510,Brandon Stokley\StokBr00,NYG,WR,35,2,0,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,188,
511,Maurice Stovall\StovMa00,DET,WR,26,15,0,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,187,
512,Tyrod Taylor\TaylTy00,BAL,QB,22,3,0,1,1,18,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,68,
513,Julius Thomas\ThomJu00,DEN,TE,23,5,1,0,0,0,0,0,0,0,,0,7,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,96,
514,Chauncey Washington\WashCh00,DAL,RB,26,2,0,0,0,0,0,0,1,-1,-1.00,0,3,2,13,6.50,0,0,,0,,,1,3.2,3.2,2.2,,150,
515,D.J. Williams\WillD.00,GNB,TE,23,13,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,91,
516,George Wilson\WilsGe01,BUF,WR,30,13,13,0,0,0,0,0,1,6,6.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,189,
517,Darvin Adams\AdamDa00,CAR,,21,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,200,
518,Kamar Aiken\AikeKa00,BUF,,22,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,209,
519,Seyi Ajirotutu\AjirSe00,CAR,WR,24,14,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,191,
520,Derek Anderson\AndeDe00,CAR,QB,28,2,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,76,
521,Arnaz Battle\BattAr00,PIT,,31,10,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,206,
522,Tom Brandstater\BranTo00,STL,QB,27,1,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,72,
523,Eldra Buckley\BuckEl00,DET,,26,2,0,,,,,,,,,,,,,,,,,0,,,,,,,,169,
524,Dominique Byrd\ByrdDo00,2TM,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,112,
525,Rudy Carpenter\CarpRu00,TAM,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,73,
526,Michael Clayton\ClayMi00,NYG,,29,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,193,
527,Kevin Cone\ConeKe00,ATL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,211,
528,Dominique Curry\CurrDo00,STL,,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,202,
529,Tandon Doss\DossTa00,BAL,,22,6,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,203,
530,Shaun Draughn\DrauSh00,KAN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,166,
531,Darren Evans\EvanDa00,IND,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,167,
532,Collin Franklin\FranCo00,TAM,,23,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,109,
533,Anthony Gonzalez\GonzAn00,IND,,27,8,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,208,
534,Mike Goodson\GoodMi00,CAR,RB,24,4,0,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,159,
535,Richard Gordon\GordRi00,OAK,TE,24,14,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,100,
536,Chris Gronkowski\GronCh00,IND,,25,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,163,
537,Dan Gronkowski\GronDa00,2TM,,26,7,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,103,
538,Clark Harris\HarrCl20,CIN,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,113,
539,Ben Hartsock\HartBe00,CAR,,31,15,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,116,
540,Joe Hastings\HastJo00,SFO,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,192,
541,Michael Higgins\HiggMi00,NOR,TE,24,2,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,98,
542,Brian Jennings*\JennBr00,SFO,,35,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,
543,Jerrel Jernigan\JernJe00,NYG,,22,8,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,195,
544,Jaymar Johnson\JohnJa01,ARI,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,194,
545,Larry Johnson\JohnLa00,MIA,RB,32,1,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,161,
546,Mike Kafka\KafkMi00,PHI,QB,24,4,0,11,16,107,0,2,3,0,0.00,0,0,0,0,,0,0,,0,,,,0.3,2.3,2.3,,71,
547,Jim Kleinsasser\KleiJi00,MIN,TE,34,16,11,0,0,0,0,0,0,0,,0,6,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,99,
548,Max Komar\KomaMa00,CHI,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,205,
549,Jameson Konz\KonzJa00,SEA,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,
550,Mike Leach\LeacMi00,ARI,,35,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,117,
551,Jeff Maehl\MaehJe00,HOU,,22,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,197,
552,Steve Maneri\ManeSt00,KAN,TE,23,6,1,0,0,0,0,0,0,0,,0,2,1,1,1.00,0,0,,0,,,,1.1,1.1,0.6,,102,
553,David Martin\MartDa00,BUF,,32,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,121,
554,Corey McIntyre\McInCo00,BUF,RB,32,16,1,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,158,
555,Mike McNeill\McNeMi00,IND,,23,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,120,
556,Richard Medlin\MedlRi00,MIA,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,164,
557,Kerry Meier\MeieKe00,ATL,,25,12,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,210,
558,Marlon Moore\MoorMa02,MIA,,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,199,
559,Rob Myers\MyerRo00,WAS,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,114,
560,Jamar Newsome\NewsJa00,JAX,,24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,196,
561,Moran Norris\NorrMo00,SFO,,33,5,2,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,2,
562,Fendi Onobun\OnobFe00,JAX,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,119,
563,Lousaka Polite\PoliLo00,NWE,,30,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,165,
564,Julius Pruitt\PruiJu00,MIA,,26,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,201,
565,Terrelle Pryor\PryoTe00,OAK,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,74,
566,Richard Quinn\QuinRi00,WAS,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,110,
567,Courtney Roby\RobyCo00,NOR,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,198,
568,Martin Rucker\RuckMa00,2TM,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,106,
569,Antone Smith\SmitAn01,ATL,,26,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,162,
570,Armond Smith\SmitAr00,CLE,RB,25,3,0,0,0,0,0,0,3,2,0.67,0,1,0,0,,0,0,,0,,,,0.2,0.2,0.2,,160,
571,Justin Snow\SnowJu00,IND,,35,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,107,
572,Nate Solder\SoldNa00,NWE,,23,16,13,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,118,
573,Stephen Spach\SpacSt00,STL,TE,29,10,1,0,0,0,0,0,0,0,,0,3,2,2,1.00,0,0,,0,,,,2.2,2.2,1.2,,101,
574,Tyler Thigpen\ThigTy00,BUF,QB,27,3,0,3,8,25,0,1,1,8,8.00,0,0,0,0,,0,0,,0,,,,-0.2,0.8,0.8,,75,
575,Jordan Todman\TodmJo00,SDG,,21,1,0,,,,,,,,,,,,,,,,,0,,,,,,,,168,
576,Roberto Wallace\WallRo01,MIA,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,207,
577,Chris Williams\WillCh03,CHI,,26,9,9,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,212,
578,Stephen Williams\WillSt01,ARI,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,204,
579,Kris Wilson\WilsKr00,BAL,,30,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,108,
580,Will Yeatman\YeatWi00,MIA,,23,3,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,104,
581,Joe Zelenka\ZeleJo00,ATL,,35,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,
582,Billy Volek\VoleBi00,SDG,QB,35,2,0,0,0,0,0,0,5,-5,-1.00,0,0,0,0,,0,0,,0,,,-1,-0.5,-0.5,-0.5,,77,
583,David Reed\ReedDa00,BAL,WR,24,11,0,0,0,0,0,0,1,16,16.00,0,2,0,0,,0,3,2,0,,,-2,-2.4,-0.4,-2.4,,213,
