,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
315,Shaun King\KingSh00,ARI,QB,27,3,2,47,84,502,1,4,9,30,3.33,0,0,0,0,,0,4,1,0,,,17,17.1,25.1,21.1,,50,
316,Jason McKie\McKiJa00,CHI,RB,24,15,2,0,0,0,0,0,1,1,1.00,0,17,13,70,5.38,2,1,1,2,,,17,30.1,31.1,23.6,,95,
317,Tony Richardson *\RichTo00,KAN,RB,33,16,16,0,0,0,0,0,12,56,4.67,0,26,19,118,6.21,0,0,,0,,,17,36.4,39.4,26.9,,93,
318,Anthony Becht\BechAn00,NYJ,TE,27,16,16,0,0,0,0,0,0,0,,0,28,13,100,7.69,1,0,,1,,,16,29.0,32.0,22.5,,54,
319,Kyle Brady\BradKy00,JAX,TE,32,11,8,0,0,0,0,0,0,0,,0,23,14,103,7.36,1,0,,1,,,16,30.3,33.3,23.3,,52,
320,Ernie Conwell\ConwEr00,NOR,TE,32,16,11,0,0,0,0,0,0,0,,0,19,10,102,10.20,1,0,,1,,,16,26.2,29.2,21.2,,53,
321,Justin Gage\GageJu00,CHI,WR,23,16,2,0,0,0,0,0,0,0,,0,28,12,156,13.00,0,0,,0,,,16,27.6,30.6,21.6,,123,
322,Garrison Hearst\HearGa00,DEN,RB,33,7,0,0,0,0,0,0,20,81,4.05,1,3,2,20,10.00,0,0,,1,,,16,18.1,18.1,17.1,,96,
323,Will Heller\HellWi00,TAM,TE,23,10,2,0,0,0,0,0,0,0,,0,16,12,98,8.17,1,1,,1,,,16,27.8,27.8,21.8,,55,
324,Dane Looker\LookDa00,STL,WR,28,14,0,0,0,0,0,0,0,0,,0,26,13,183,14.08,0,1,1,0,,,16,29.3,33.3,22.8,,121,
325,Jerheme Urban\UrbaJe00,SEA,WR,24,7,1,0,0,0,0,0,0,0,,0,9,6,117,19.50,1,1,1,1,,,16,21.7,25.7,18.7,,122,
326,Todd Yoder\YodeTo00,JAX,TE,26,16,8,0,0,0,0,0,0,0,,0,22,14,157,11.21,0,0,,0,,,16,29.7,32.7,22.7,,56,
327,Sam Aiken\AikeSa00,BUF,WR,24,16,0,0,0,0,0,0,0,0,,0,18,11,148,13.45,0,0,,0,,,15,25.8,28.8,20.3,,126,
328,Darnell Dinkins\DinkDa00,BAL,TE,27,10,4,0,0,0,0,0,0,0,,0,15,9,94,10.44,1,0,,1,,,15,24.4,24.4,19.9,,57,
329,Chris Fuamatu-Ma'afala\FuamCh00,JAX,RB,27,7,1,0,0,0,0,0,20,69,3.45,1,6,4,19,4.75,0,0,,1,,,15,18.8,18.8,16.8,,98,
330,Frisman Jackson\JackFr01,CLE,WR,25,10,0,0,1,0,0,0,1,4,4.00,0,19,13,168,12.92,0,1,1,0,,,15,28.2,32.2,21.7,,125,
331,Rob Konrad\KonrRo00,MIA,RB,28,10,1,0,0,0,0,0,2,18,9.00,0,18,8,69,8.63,1,0,,1,,,15,22.7,22.7,18.7,,99,
332,Dan Kreider\KreiDa00,PIT,RB,27,16,9,0,0,0,0,0,4,18,4.50,0,14,10,75,7.50,1,0,,1,,,15,25.3,25.3,20.3,,97,
333,Josh Reed\ReedJo01,BUF,WR,24,12,1,0,0,0,0,0,2,-1,-0.50,0,36,16,153,9.56,0,0,,0,,,15,31.2,34.2,23.2,,124,
334,Jim Sorgi\SorgJi00,IND,QB,24,4,0,17,29,175,2,0,8,-5,-0.63,0,0,0,0,,0,1,,0,,,15,14.5,14.5,14.5,,51,
335,Terrance Copper\CoppTe00,DAL,WR,22,10,0,0,0,0,0,0,1,-1,-1.00,0,20,7,84,12.00,1,0,,1,,,14,21.3,21.3,17.8,,127,
336,Joey Goodspeed\GoodJo00,STL,RB,26,16,5,0,0,0,0,0,3,6,2.00,1,16,11,71,6.45,0,1,,1,,,14,24.7,24.7,19.2,,101,
337,Lamar Gordon\GordLa00,MIA,RB,24,3,2,0,0,0,0,0,35,64,1.83,0,19,13,74,5.69,0,1,,0,,,14,26.8,26.8,20.3,,100,
338,Ryan Krause\KrauRy00,SDG,TE,23,2,1,0,0,0,0,0,0,0,,0,6,5,81,16.20,1,0,,1,,,14,19.1,19.1,16.6,,58,
339,Lee Mays\MaysLe00,PIT,WR,26,16,1,0,0,0,0,0,0,0,,0,23,9,137,15.22,0,0,,0,,,14,22.7,25.7,18.2,,130,
340,Jamaar Taylor\TaylJa00,NYG,WR,23,8,0,0,0,0,0,0,1,-8,-8.00,0,17,6,146,24.33,0,0,,0,,,14,19.8,22.8,16.8,,129,
341,Peter Warrick\WarrPe00,CIN,WR,27,4,1,0,0,0,0,0,2,14,7.00,0,17,11,127,11.55,0,0,,0,,,14,25.1,28.1,19.6,,128,
342,Darian Barnes\BarnDa00,DAL,RB,24,16,10,0,0,0,0,0,5,10,2.00,0,14,10,59,5.90,1,1,,1,,,13,22.9,22.9,17.9,,103,
343,Trent Dilfer\DilfTr00,SEA,QB,32,5,2,25,58,333,1,3,10,14,1.40,0,0,0,0,,0,1,,0,,,13,12.7,18.7,15.7,,52,
344,Leonard Henry\HenrLe20,MIA,RB,26,6,2,0,0,0,0,0,46,141,3.07,0,6,3,12,4.00,0,1,1,0,,,13,16.3,20.3,14.8,,102,
345,David Kircus\KircDa00,DET,WR,24,7,0,0,0,0,0,0,0,0,,0,10,3,68,22.67,1,0,,1,,,13,15.8,15.8,14.3,,131,
346,Donald Lee\LeexDo00,MIA,TE,24,16,10,0,0,0,0,0,0,0,,0,20,13,110,8.46,1,2,2,1,,,13,26.0,31.0,19.5,,60,
347,Dustin Lyman\LymaDu00,CHI,TE,28,16,10,0,0,0,0,0,0,0,,0,23,11,73,6.64,1,0,,1,,,13,24.3,24.3,18.8,,59,
348,Jamal Robertson\RobeJa00,2TM,RB,27,12,0,0,0,0,0,0,16,71,4.44,1,5,4,34,8.50,0,3,2,1,,,13,16.5,18.5,14.5,,104,
349,George Wrighster\WrigGe00,JAX,TE,23,4,3,0,0,0,0,0,0,0,,0,14,10,69,6.90,1,1,,1,,,13,22.9,22.9,17.9,,61,
350,Jerricho Cotchery\CotcJe00,NYJ,WR,22,12,0,0,0,0,0,0,0,0,,0,11,6,60,10.00,0,0,,1,,,12,18.0,18.0,15.0,,133,
351,Stephen Davis\DaviSt00,CAR,RB,30,2,2,0,0,0,0,0,24,92,3.83,0,2,2,32,16.00,0,0,,0,,,12,14.4,14.4,13.4,,105,
352,Jim Finn\FinnJi00,NYG,RB,28,16,9,0,0,0,0,0,3,7,2.33,0,18,15,112,7.47,0,0,,0,,,12,26.9,29.9,19.4,,108,
353,Robert Holcombe\HolcRo00,TEN,RB,29,16,8,0,0,0,0,0,17,62,3.65,0,21,11,60,5.45,0,0,,0,,,12,23.2,23.2,17.7,,106,
354,Michael Jenkins\JenkMi00,ATL,WR,22,16,0,0,0,0,0,0,1,2,2.00,0,20,7,119,17.00,0,0,,0,,,12,19.1,22.1,15.6,,132,
355,Lorenzo Neal\NealLo00,SDG,RB,34,16,10,0,0,0,0,0,16,53,3.31,0,19,13,66,5.08,0,1,,0,,,12,24.9,24.9,18.4,,107,
356,Jeff Robinson\RobiJe00,DAL,TE,34,16,0,0,0,0,0,0,0,0,,0,2,2,2,1.00,2,0,,2,,,12,14.2,14.2,13.2,,62,
357,Matt Schaub\SchaMa00,ATL,QB,23,6,1,33,70,330,1,4,8,26,3.25,0,0,0,0,,0,1,,0,,,12,11.8,18.8,15.8,,54,
358,Chris Simms\SimmCh00,TAM,QB,24,5,2,42,73,467,1,3,7,14,2.00,0,0,0,0,,0,3,3,0,,,12,12.1,21.1,15.1,,53,
359,Aaron Walker\WalkAa00,SFO,TE,24,16,4,0,0,0,0,0,0,0,,0,15,10,115,11.50,0,0,,0,,,12,21.5,24.5,16.5,,63,
360,Mike Bartrum\BartMi00,PHI,TE,34,16,0,0,1,0,0,0,0,0,,0,7,5,45,9.00,1,1,,1,,,11,15.5,15.5,13.0,,66,
361,Malcom Floyd\FloyMa00,SDG,WR,23,4,2,0,0,0,0,0,0,0,,0,9,3,49,16.33,1,0,,1,,,11,13.9,13.9,12.4,,134,
362,Ryan Hannam\HannRy00,SEA,TE,24,16,0,0,0,0,0,0,0,0,,0,12,8,110,13.75,0,0,,0,,,11,19.0,22.0,15.0,,64,
363,Arlen Harris\HarrAr00,STL,RB,24,14,1,0,0,0,0,0,20,63,3.15,0,4,4,44,11.00,0,1,,0,,,11,14.7,14.7,12.7,,110,
364,Tommy Maddox\MaddTo00,PIT,QB,33,4,3,30,60,329,1,2,9,15,1.67,0,0,0,0,,0,3,2,0,,,11,10.7,17.7,12.7,,55,
365,Daimon Shelton\ShelDa00,BUF,RB,32,16,12,0,0,0,0,0,0,0,,0,24,17,114,6.71,0,0,,0,,,11,28.4,31.4,19.9,,109,
366,Tony Stewart\StewTo00,CIN,TE,25,16,9,0,0,0,0,0,0,0,,0,25,10,48,4.80,1,0,,1,,,11,20.8,20.8,15.8,,65,
367,Jameel Cook\CookJa00,TAM,RB,25,12,5,0,0,0,0,0,0,0,,0,12,7,44,6.29,1,0,,1,,,10,17.4,17.4,13.9,,111,
368,Casey Fitzsimmons\FitzCa00,DET,TE,24,16,2,0,0,0,0,0,0,0,,0,14,10,103,10.30,0,0,,0,,,10,20.3,23.3,15.3,,67,
369,Jeremi Johnson\JohnJe00,CIN,RB,24,16,6,0,0,0,0,0,3,5,1.67,0,18,16,53,3.31,1,1,1,1,,,10,25.8,26.8,17.8,,113,
370,Marcellus Rivers\RiveMa00,NYG,TE,26,16,3,0,0,0,0,0,0,0,,0,12,5,36,7.20,1,1,,1,,,10,14.6,14.6,12.1,,68,
371,Wes Welker\WelkWe00,2TM,,23,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,4,,1,,,10,10.0,6.0,10.0,,135,
372,Jamel White\WhitJa00,2TM,RB,27,13,0,0,0,0,0,0,27,82,3.04,0,9,6,21,3.50,0,0,,0,,,10,16.3,16.3,13.3,,112,
373,Chris Chandler\ChanCh00,STL,QB,39,5,2,35,62,463,2,8,1,2,2.00,0,0,0,0,,0,1,1,0,,,9,8.7,20.7,16.7,,56,
374,Tony Hollings\HollTo00,HOU,RB,23,7,0,0,0,0,0,0,11,47,4.27,0,7,5,46,9.20,0,0,,0,,,9,14.3,14.3,11.8,,114,
375,Reggie Kelly\KellRe00,CIN,TE,27,16,15,0,0,0,0,0,0,0,,0,21,15,85,5.67,0,0,,0,,,9,23.5,23.5,16.0,,72,
376,David Martin\MartDa00,GNB,TE,25,9,3,0,0,0,0,0,0,0,,0,12,5,88,17.60,0,0,,0,,,9,13.8,13.8,11.3,,70,
377,Sage Rosenfels\RoseSa00,MIA,QB,26,3,1,16,39,264,1,3,0,0,,0,0,0,0,,0,2,,0,,,9,8.6,11.6,11.6,,57,
378,Visanthe Shiancoe\ShiaVi00,NYG,TE,24,16,7,0,0,0,0,0,0,0,,0,7,5,25,5.00,1,0,,1,,,9,13.5,13.5,11.0,,71,
379,Jonathan Smith\SmitJo00,BUF,WR,23,9,0,0,0,0,0,0,2,11,5.50,0,6,3,21,7.00,0,0,,1,,,9,12.2,12.2,10.7,,136,
380,Michael Turner\TurnMi00,SDG,RB,22,14,1,0,0,0,0,0,20,104,5.20,0,5,4,8,2.00,0,1,1,0,,,9,13.2,17.2,11.2,,115,
381,Jed Weaver\WeavJe00,NWE,TE,28,10,1,0,0,0,0,0,0,0,,0,12,8,93,11.63,0,0,,0,,,9,17.3,17.3,13.3,,69,
382,Rabih Abdullah\AbduRa00,NWE,RB,29,9,0,0,0,0,0,0,13,13,1.00,1,2,1,9,9.00,0,0,,1,,,8,9.2,9.2,8.7,,118,
383,Brandon Bennett\BennBr00,CAR,RB,31,8,0,0,0,0,0,0,6,17,2.83,1,0,0,0,,0,0,,1,,,8,7.7,7.7,7.7,,121,
384,Sean Berton\BertSe00,MIN,TE,25,14,7,0,0,0,0,0,0,0,,0,11,9,78,8.67,0,0,,0,,,8,16.8,16.8,12.3,,73,
385,Joe Burns\BurnJo00,BUF,RB,25,16,0,0,0,0,0,0,20,73,3.65,0,3,1,7,7.00,0,0,,0,,,8,9.0,9.0,8.5,,119,
386,James Jackson\JackJa00,2TM,RB,28,5,0,0,0,0,0,0,12,81,6.75,0,8,6,22,3.67,0,1,1,0,,,8,14.3,15.3,11.3,,117,
387,Jamie Martin\MartJa00,STL,QB,34,1,0,16,30,188,0,0,0,0,,0,0,0,0,,0,1,,0,,,8,7.5,7.5,7.5,,58,
388,Josh Parry\ParrJo00,PHI,RB,26,13,4,0,0,0,0,0,0,0,,0,18,9,75,8.33,0,0,,0,,,8,16.5,16.5,12.0,,122,
389,Stanley Pritchett\PritSt00,ATL,RB,31,14,2,0,0,0,0,0,6,18,3.00,0,4,2,5,2.50,1,0,,1,,,8,10.3,10.3,9.3,,116,
390,Alan Ricard\RicaAl00,BAL,RB,27,16,9,0,0,0,0,0,10,36,3.60,0,14,11,39,3.55,0,0,,0,,,8,18.5,18.5,13.0,,123,
391,Musa Smith\SmitMu00,BAL,RB,22,9,0,0,0,0,0,0,12,48,4.00,0,4,2,31,15.50,0,0,,0,,,8,9.9,9.9,8.9,,120,
392,John Stone\StonJo00,OAK,WR,25,4,0,0,0,0,0,0,0,0,,0,5,3,80,26.67,0,0,,0,,,8,11.0,11.0,9.5,,137,
393,Steve Bush\BushSt00,SFO,TE,30,5,2,0,0,0,0,0,0,0,,0,3,2,10,5.00,1,0,,1,,,7,9.0,9.0,8.0,,74,
394,Larry Croom\CrooLa00,ARI,RB,23,6,1,0,0,0,0,0,29,76,2.62,0,5,2,16,8.00,0,2,1,0,,,7,9.2,10.2,8.2,,125,
395,Earnest Graham\GrahEa00,TAM,RB,24,9,0,0,0,0,0,0,13,73,5.62,0,1,0,0,,0,0,,0,,,7,7.3,7.3,7.3,,124,
396,Nate Jackson\JackNa00,DEN,WR,25,12,0,0,0,0,0,0,0,0,,0,11,8,73,9.13,0,0,,0,,,7,15.3,15.3,11.3,,138,
397,Darnerien McCants\McCaDa00,WAS,WR,28,5,1,0,0,0,0,0,0,0,,0,9,5,71,14.20,0,0,,0,,,7,12.1,12.1,9.6,,139,
398,Eric McCoo\McCoEr00,PHI,RB,24,1,0,0,0,0,0,0,9,54,6.00,0,5,2,15,7.50,0,0,,0,,,7,8.9,8.9,7.9,,126,
399,Richard Owens\OwenRi00,MIN,TE,24,7,2,0,0,0,0,0,0,0,,0,8,8,69,8.63,0,0,,0,,,7,14.9,14.9,10.9,,75,
400,Nate Poole\PoolNa01,ARI,WR,27,9,1,0,0,0,0,0,0,0,,0,11,5,70,14.00,0,0,,0,,,7,12.0,12.0,9.5,,140,
401,Kevin Walter\WaltKe00,CIN,WR,23,16,0,0,0,0,0,0,0,0,,0,9,8,67,8.38,0,0,,0,,,7,14.7,14.7,10.7,,141,
402,Fred Beasley\BeasFr00,SFO,RB,30,14,10,0,0,0,0,0,9,15,1.67,0,25,10,44,4.40,0,0,,0,,,6,15.9,15.9,10.9,,127,
403,Jeff Blake\BlakJe00,PHI,QB,34,3,0,18,37,126,1,1,3,6,2.00,0,0,0,0,,0,1,1,0,,,6,5.6,7.6,6.6,,59,
404,Cam Cleeland\CleeCa00,STL,TE,29,16,9,0,0,0,0,0,1,-2,-2.00,0,12,7,57,8.14,0,0,,0,,,6,12.5,12.5,9.0,,78,
405,Lamont Hall\HallLa00,NOR,TE,30,16,2,0,0,0,0,0,0,0,,0,1,1,4,4.00,1,0,,1,,,6,7.4,7.4,6.9,,76,
406,Ryan Neufeld\NeufRy00,BUF,TE,29,16,5,0,0,0,0,0,0,0,,0,14,6,61,10.17,0,0,,0,,,6,12.1,12.1,9.1,,77,
407,Bobby Shaw\ShawBo00,2TM,WR,29,11,0,0,0,0,0,0,1,1,1.00,0,13,5,59,11.80,0,0,,0,,,6,11.0,11.0,8.5,,143,
408,Steve Smith\SmitSt01,CAR,WR,25,1,1,0,1,0,0,0,0,0,,0,9,6,60,10.00,0,0,,0,,,6,12.0,12.0,9.0,,142,
409,Thomas Tapeh\TapeTh00,PHI,RB,24,7,0,0,0,0,0,0,12,42,3.50,0,2,2,15,7.50,0,0,,0,,,6,7.7,7.7,6.7,,128,
410,Mark Bruener\BrueMa00,HOU,TE,32,16,11,0,0,0,0,0,0,0,,0,10,4,52,13.00,0,0,,0,,,5,9.2,9.2,7.2,,80,
411,Rickey Dudley\DudlRi00,TAM,TE,32,3,0,0,0,0,0,0,0,0,,0,4,3,48,16.00,0,0,,0,,,5,7.8,7.8,6.3,,83,
412,Eric Edwards\EdwaEr00,ARI,TE,24,16,1,0,0,0,0,0,0,0,,0,8,5,51,10.20,0,0,,0,,,5,10.1,10.1,7.6,,81,
413,Brock Forsey\ForsBr00,MIA,RB,24,7,0,0,0,0,0,0,19,53,2.79,0,0,0,0,,0,1,,0,,,5,5.3,5.3,5.3,,131,
414,Joey Harris\HarrJo01,CAR,RB,24,4,0,0,0,0,0,0,15,53,3.53,0,3,0,0,,0,0,,0,,,5,5.3,5.3,5.3,,130,
415,Mike Karney\KarnMi00,NOR,RB,23,16,8,0,0,0,0,0,3,7,2.33,0,7,6,42,7.00,0,0,,0,,,5,10.9,10.9,7.9,,134,
416,Andre King\KingAn00,CLE,WR,31,9,2,0,0,0,0,0,0,0,,0,8,5,49,9.80,0,0,,0,,,5,9.9,9.9,7.4,,145,
417,Shane Matthews\MattSh00,BUF,QB,34,3,0,2,3,44,1,0,2,-3,-1.50,0,0,0,0,,0,0,,0,,,5,5.5,5.5,5.5,,60,
418,Fred McAfee\McAfFr00,NOR,RB,36,11,0,0,0,0,0,0,2,54,27.00,0,0,0,0,,0,0,,0,,,5,5.4,5.4,5.4,,129,
419,Adrian Peterson\PeteAd00,CHI,RB,25,14,0,0,0,0,0,0,6,19,3.17,0,2,2,30,15.00,0,0,,0,,,5,6.9,6.9,5.9,,133,
420,Andrew Pinnock\PinnAn00,SDG,RB,24,1,0,0,0,0,0,0,9,26,2.89,0,3,3,26,8.67,0,1,,0,,,5,8.2,8.2,6.7,,132,
421,Walter Rasby\RasbWa00,2TM,TE,32,10,8,0,0,0,0,0,0,0,,0,9,5,52,10.40,0,0,,0,,,5,10.2,10.2,7.7,,79,
422,Philip Rivers\RivePh00,SDG,QB,23,2,0,5,8,33,1,0,4,-5,-1.25,0,0,0,0,,0,1,,0,,,5,4.8,4.8,4.8,,61,
423,Terrelle Smith\SmitTe00,CLE,RB,26,16,9,0,0,0,0,0,4,9,2.25,0,12,7,39,5.57,0,0,,0,,,5,11.8,11.8,8.3,,135,
424,Scottie Vines\VineSc00,DET,WR,25,6,1,0,0,0,0,0,0,0,,0,9,3,51,17.00,0,0,,0,,,5,8.1,8.1,6.6,,144,
425,Kellen Winslow\WinsKe01,CLE,TE,21,2,2,0,0,0,0,0,0,0,,0,11,5,50,10.00,0,0,,0,,,5,10.0,10.0,7.5,,82,
426,B.J. Askew\AskeB.00,NYJ,RB,24,16,0,0,0,0,0,0,6,23,3.83,0,2,2,12,6.00,0,0,,0,,,4,5.5,5.5,4.5,,143,
427,Dwayne Blakley\BlakDw00,ATL,TE,25,15,1,0,0,0,0,0,0,0,,0,8,4,35,8.75,0,0,,0,,,4,7.5,7.5,5.5,,85,
428,Marc Edwards\EdwaMa00,JAX,RB,30,13,5,0,0,0,0,0,0,0,,0,8,7,41,5.86,0,0,,0,,,4,11.1,11.1,7.6,,138,
429,Drew Henson\HensDr00,DAL,QB,24,7,1,10,18,78,1,1,1,7,7.00,0,0,0,0,,0,1,1,0,,,4,3.8,5.8,4.8,,62,
430,Jon Ritchie\RitcJo00,PHI,RB,30,3,0,0,0,0,0,0,0,0,,0,6,4,36,9.00,0,0,,0,,,4,7.6,7.6,5.6,,142,
431,Cliff Russell\RussCl00,CIN,WR,25,13,1,0,0,0,0,0,3,15,5.00,0,3,1,21,21.00,0,2,,0,,,4,4.6,4.6,4.1,,146,
432,Ian Smart\SmarIa00,TAM,RB,24,4,0,0,0,0,0,0,2,26,13.00,0,2,2,10,5.00,0,0,,0,,,4,5.6,5.6,4.6,,141,
433,Ben Steele\SteeBe00,GNB,TE,26,15,0,0,0,0,0,0,0,0,,0,11,4,42,10.50,0,0,,0,,,4,8.2,8.2,6.2,,84,
434,Stephen Trejo\TrejSt00,2TM,RB,27,13,2,0,0,0,0,0,0,0,,0,4,4,37,9.25,0,0,,0,,,4,7.7,7.7,5.7,,140,
435,Derrick Ward\WardDe01,NYG,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,1,,,4,4.0,5.0,4.0,,139,
436,Nick Luchey\WillNi00,GNB,RB,27,16,6,0,0,0,0,0,10,24,2.40,0,4,2,20,10.00,0,0,,0,,,4,6.4,6.4,5.4,,136,
437,Walter Williams\WillWa02,GNB,RB,27,1,0,0,0,0,0,0,6,42,7.00,0,0,0,0,,0,0,,0,,,4,4.2,4.2,4.2,,137,
438,Brooks Bollinger\BollBr00,NYJ,QB,25,1,0,5,9,60,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,3,2.6,2.6,2.6,,65,
439,Cedric Cobbs\CobbCe00,NWE,RB,23,3,0,0,0,0,0,0,22,50,2.27,0,0,0,0,,0,1,1,0,,,3,3.0,4.0,3.0,,147,
440,Adimchinobe Echemandu\EcheAd00,CLE,RB,24,4,0,0,1,0,0,0,8,25,3.13,0,4,3,25,8.33,0,1,1,0,,,3,6.0,7.0,4.5,,148,
441,Heath Evans\EvanHe00,SEA,RB,26,15,0,0,0,0,0,0,7,20,2.86,0,4,2,12,6.00,0,1,,0,,,3,5.2,5.2,4.2,,146,
442,Michael Gaines\GainMi00,CAR,TE,24,15,6,0,0,0,0,0,0,0,,0,14,4,34,8.50,0,0,,0,,,3,7.4,7.4,5.4,,86,
443,Karl Hankton\HankKa00,CAR,WR,34,15,0,0,0,0,0,0,0,0,,0,2,2,25,12.50,0,0,,0,,,3,4.5,4.5,3.5,,149,
444,Ben Hartsock\HartBe00,IND,TE,24,16,3,0,0,0,0,0,0,0,,0,8,4,33,8.25,0,0,,0,,,3,7.3,7.3,5.3,,87,
445,Doug Johnson\JohnDo00,TEN,QB,27,2,0,6,12,68,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,3,2.5,2.5,2.5,,66,
446,Brian Kozlowski\KozlBr00,WAS,TE,34,11,1,0,0,0,0,0,0,0,,0,6,3,29,9.67,0,0,,0,,,3,5.9,5.9,4.4,,88,
447,Triandos Luke\LukeTr00,DEN,WR,23,10,0,0,0,0,0,0,0,0,,0,8,6,52,8.67,0,2,1,0,,,3,9.2,10.2,6.2,,147,
448,Mike McMahon\McMaMi00,DET,QB,25,1,0,11,15,77,0,1,2,18,9.00,0,0,0,0,,0,1,,0,,,3,2.9,3.9,3.9,,63,
449,John Navarre\NavaJo00,ARI,QB,24,1,1,18,40,168,1,4,0,0,,0,0,0,0,,0,0,,0,,,3,2.7,6.7,6.7,,64,
450,Chris Perry\PerrCh00,CIN,RB,23,2,0,0,0,0,0,0,2,1,0.50,0,3,3,33,11.00,0,0,,0,,,3,6.4,6.4,4.9,,144,
451,Cecil Sapp\SappCe00,DEN,RB,26,5,0,0,0,0,0,0,4,32,8.00,0,2,0,0,,0,0,,0,,,3,3.2,3.2,3.2,,145,
452,Rod Trafford\TrafRo00,BUF,TE,26,4,0,0,0,0,0,0,0,0,,0,4,3,25,8.33,0,0,,0,,,3,5.5,5.5,4.0,,89,
453,Randal Williams\WillRa01,DAL,WR,26,2,2,0,0,0,0,0,1,13,13.00,0,3,1,14,14.00,0,0,,0,,,3,3.7,3.7,3.2,,148,
454,Dan Campbell\CampDa00,DAL,TE,28,3,2,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,94,
455,Kerry Carter\CartKe01,SEA,RB,24,16,0,0,0,0,0,0,4,15,3.75,0,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,153,
456,Ki-Jana Carter\CartKi00,NOR,RB,31,2,0,0,0,0,0,0,10,17,1.70,0,1,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,152,
457,Todd Collins\CollTo00,KAN,QB,33,2,0,1,5,42,0,0,1,4,4.00,0,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,68,
458,Matt Cushing\CushMa00,PIT,TE,29,16,0,0,0,0,0,0,0,0,,0,1,1,17,17.00,0,0,,0,,,2,2.7,2.7,2.2,,92,
459,Rohan Davey\DaveRo01,NWE,QB,26,4,0,4,10,54,0,0,4,-1,-0.25,0,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,69,
460,Koy Detmer\DetmKo00,PHI,QB,31,16,1,18,40,207,0,2,10,-7,-0.70,0,0,0,0,,0,1,1,0,,,2,1.6,4.6,3.6,,70,
461,Lorenzo Diamond\DiamLo00,ARI,TE,25,5,4,0,0,0,0,0,0,0,,0,5,3,19,6.33,0,0,,0,,,2,4.9,4.9,3.4,,91,
462,Talman Gardner\GardTa00,NOR,WR,24,11,1,0,0,0,0,0,0,0,,0,1,1,23,23.00,0,0,,0,,,2,3.3,3.3,2.8,,151,
463,Vick King\KingVi00,MIA,RB,24,2,0,0,0,0,0,0,4,9,2.25,0,2,1,8,8.00,0,0,,0,,,2,2.7,2.7,2.2,,151,
464,Jim Kleinsasser\KleiJi00,MIN,TE,27,1,1,0,0,0,0,0,0,0,,0,3,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,90,
465,Nate Lawrie\LawrNa00,TAM,TE,23,2,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,96,
466,George Layne\LaynGe00,2TM,RB,26,4,0,0,0,0,0,0,1,12,12.00,0,1,1,6,6.00,0,0,,0,,,2,2.8,2.8,2.3,,150,
467,Jamar Martin\MartJa01,MIA,RB,24,9,1,0,0,0,0,0,0,0,,0,8,4,15,3.75,0,1,,0,,,2,5.5,5.5,3.5,,154,
468,Jason McAddley\McAdJa00,TEN,WR,25,11,1,0,0,0,0,0,0,0,,0,4,2,38,19.00,0,1,1,0,,,2,3.8,4.8,2.8,,153,
469,Fred McCrary\McCrFr00,ATL,RB,32,3,2,0,0,0,0,0,0,0,,0,4,2,23,11.50,0,0,,0,,,2,4.3,4.3,3.3,,149,
470,Billy McMullen\McMuBi00,PHI,WR,24,8,0,0,0,0,0,0,0,0,,0,17,3,24,8.00,0,0,,0,,,2,5.4,5.4,3.9,,150,
471,Dave Moore\MoorDa00,TAM,TE,35,15,0,0,0,0,0,0,0,0,,0,4,3,17,5.67,0,0,,0,,,2,4.7,4.7,3.2,,93,
472,Johnnie Morant\MoraJo00,OAK,WR,23,4,0,0,0,0,0,0,0,0,,0,2,1,20,20.00,0,0,,0,,,2,3.0,3.0,2.5,,152,
473,Doug Pederson\PedeDo00,GNB,QB,36,4,0,11,23,120,0,2,2,15,7.50,0,0,0,0,,0,0,,0,,,2,2.3,4.3,4.3,,67,
474,Dedric Ward\WardDe00,DAL,WR,30,8,0,0,0,0,0,0,1,11,11.00,0,8,1,5,5.00,0,1,,0,,,2,2.6,2.6,2.1,,154,
475,Ben Watson\WatsBe00,NWE,TE,24,1,1,0,0,0,0,0,0,0,,0,4,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,95,
476,David Allen\AlleDa00,JAX,RB,26,5,0,0,0,0,0,0,0,0,,0,2,2,8,4.00,0,2,,0,,,1,2.8,2.8,1.8,,161,
