,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
315,Andre King\KingAn00,CLE,WR,28,7,0,0,0,0,0,0,0,0,,0,17,11,149,13.55,0,1,1,0,,,13,23.9,27.9,18.4,,118,
316,Ryan Leaf\LeafRy00,DAL,QB,25,4,3,45,88,494,1,3,4,-7,-1.75,0,0,0,0,,0,4,2,0,,,13,13.1,21.1,16.1,,47,
317,Jeremy McDaniel\McDaJe00,BUF,WR,25,7,0,0,0,0,0,0,0,0,,0,14,11,129,11.73,0,0,,0,,,13,23.9,26.9,18.4,,119,
318,Rondell Mealey\MealRo00,GNB,RB,24,11,0,0,0,0,0,0,11,37,3.36,0,2,2,31,15.50,0,0,,1,,,13,14.8,14.8,13.8,,101,
319,Frank Murphy\MurpFr00,TAM,WR,24,11,0,0,0,0,0,0,0,0,,0,17,8,71,8.88,1,2,,1,,,13,21.1,21.1,17.1,,117,
320,Jeff Ogden\OgdeJe00,MIA,WR,26,16,0,0,0,0,0,0,0,0,,0,8,6,73,12.17,1,3,,1,,,13,19.3,19.3,16.3,,116,
321,Patrick Pass\PassPa00,NWE,RB,24,16,0,0,0,0,0,0,1,7,7.00,0,10,6,66,11.00,1,0,,1,,,13,19.3,19.3,16.3,,99,
322,Marcellus Rivers\RiveMa00,NYG,TE,23,16,0,0,0,0,0,0,0,0,,0,5,3,11,3.67,2,0,,2,,,13,16.1,16.1,14.6,,51,
323,Justin Swift\SwifJu00,SFO,TE,26,16,2,0,0,0,0,0,0,0,,0,11,11,66,6.00,1,0,,1,,,13,23.6,23.6,18.1,,53,
324,Rickey Dudley\DudlRi00,CLE,TE,29,4,4,0,0,0,0,0,0,0,,0,16,9,115,12.78,0,0,,0,,,12,20.5,23.5,16.0,,54,
325,A.J. Feeley\FeelA.00,PHI,QB,24,1,0,10,14,143,2,1,0,0,,0,0,0,0,,0,0,,0,,,12,11.7,12.7,12.7,,49,
326,Steve Heiden\HeidSt00,SDG,TE,25,16,10,0,0,0,0,0,0,0,,0,13,8,55,6.88,1,0,,1,,,12,19.5,19.5,15.5,,55,
327,Randy Jordan\JordRa00,OAK,RB,31,16,0,0,0,0,0,0,13,59,4.54,0,15,9,63,7.00,0,0,,0,,,12,21.2,21.2,16.7,,102,
328,Daimon Shelton\ShelDa00,CHI,RB,29,16,9,0,0,0,0,0,0,0,,0,18,12,76,6.33,1,2,1,1,,,12,23.6,24.6,17.6,,104,
329,Robert Thomas\ThomRo02,DAL,RB,27,5,5,0,0,0,0,0,6,40,6.67,0,10,5,19,3.80,1,0,,1,,,12,16.9,16.9,14.4,,103,
330,Mike Cloud\ClouMi00,KAN,RB,26,15,0,0,0,0,0,0,7,54,7.71,1,0,0,0,,0,0,,1,,,11,11.4,11.4,11.4,,105,
331,Jason Dunn\DunnJa00,KAN,TE,28,15,6,0,0,0,0,0,0,0,,0,13,4,54,13.50,1,0,,1,,,11,15.4,15.4,13.4,,56,
332,Tony Stewart\StewTo00,PHI,TE,22,3,1,0,0,0,0,0,0,0,,0,8,5,52,10.40,1,0,,1,,,11,16.2,16.2,13.7,,57,
333,Fred Taylor\TaylFr00,JAX,RB,25,2,2,0,0,0,0,0,30,116,3.87,0,3,2,13,6.50,0,1,1,0,,,11,12.9,16.9,11.9,,106,
334,Derrius Thompson\ThomDe00,WAS,WR,24,16,0,0,0,0,0,0,0,0,,0,6,3,52,17.33,1,0,,1,,,11,14.2,14.2,12.7,,121,
335,Spergon Wynn\WynnSp00,MIN,QB,23,3,2,48,98,418,1,6,8,61,7.63,0,0,0,0,,0,3,2,0,,,11,10.8,21.8,16.8,,50,
336,Na Brown\BrowNa00,PHI,WR,24,16,2,0,0,0,0,0,0,0,,0,17,7,95,13.57,0,0,,0,,,10,16.5,16.5,13.0,,126,
337,Mark Bruener\BrueMa00,PIT,TE,29,9,9,0,0,0,0,0,0,0,,0,19,12,98,8.17,0,0,,0,,,10,21.8,21.8,15.8,,58,
338,Robert Holcombe\HolcRo00,STL,RB,26,16,0,0,0,0,0,0,13,42,3.23,1,1,1,14,14.00,0,1,1,1,,,10,10.6,11.6,10.1,,107,
339,Brock Huard\HuarBr00,SEA,QB,25,1,0,9,17,127,1,0,1,11,11.00,0,0,0,0,,0,0,,0,,,10,10.2,10.2,10.2,,51,
340,Patrick Johnson\JohnPa00,BAL,WR,25,4,0,0,0,0,0,0,0,0,,0,12,5,57,11.40,1,1,1,1,,,10,14.7,15.7,12.2,,125,
341,Kevin Kasper\KaspKe00,DEN,WR,24,10,4,0,0,0,0,0,3,19,6.33,0,12,8,84,10.50,0,0,,0,,,10,18.3,18.3,14.3,,124,
342,Wane McGarity\McGaWa00,2TM,WR,25,12,1,0,0,0,0,0,0,0,,0,12,7,43,6.14,1,2,,1,,,10,17.3,17.3,13.8,,123,
343,Scottie Montgomery\MontSc00,DEN,WR,23,8,0,0,0,0,0,0,1,5,5.00,0,22,11,99,9.00,0,0,,0,,,10,21.4,21.4,15.9,,122,
344,Stephen Alexander\AlexSt00,WAS,TE,26,7,5,0,0,0,0,0,0,0,,0,23,9,85,9.44,0,0,,0,,,9,17.5,17.5,13.0,,60,
345,Avion Black\BlacAv00,BUF,WR,24,14,0,0,0,0,0,0,0,0,,0,14,8,90,11.25,0,0,,0,,,9,17.0,17.0,13.0,,128,
346,Travis Brown\BrowTr01,BUF,QB,24,1,0,15,33,201,1,2,1,10,10.00,0,0,0,0,,0,1,,0,,,9,9.0,11.0,11.0,,52,
347,Jameel Cook\CookJa00,TAM,RB,22,16,3,0,0,0,0,0,2,2,1.00,0,23,17,89,5.24,0,0,,0,,,9,26.1,26.1,17.6,,110,
348,James Hodgins\HodgJa00,STL,RB,24,16,11,0,0,0,0,0,2,5,2.50,0,7,4,24,6.00,1,0,,1,,,9,12.9,12.9,10.9,,111,
349,Kelly Holcomb\HolcKe00,CLE,QB,28,1,0,7,12,114,1,0,1,0,0.00,0,0,0,0,,0,0,,0,,,9,8.6,8.6,8.6,,54,
350,Dan Kreider\KreiDa00,PIT,RB,24,13,1,0,0,0,0,0,7,29,4.14,1,4,2,5,2.50,0,0,,1,,,9,11.4,11.4,10.4,,108,
351,Charles Lee\LeexCh00,GNB,WR,24,7,0,0,0,0,0,0,0,0,,0,4,3,32,10.67,1,0,,1,,,9,12.2,12.2,10.7,,127,
352,Justin McCareins\McCaJu00,TEN,WR,23,4,1,0,0,0,0,0,0,0,,0,3,3,88,29.33,0,0,,0,,,9,11.8,11.8,10.3,,129,
353,Frank Moreau\MoreFr00,JAX,RB,25,3,1,0,0,0,0,0,8,27,3.38,1,0,0,0,,0,1,,1,,,9,8.7,8.7,8.7,,114,
354,Sammy Morris\MorrSa00,BUF,RB,24,16,1,0,0,0,0,0,20,72,3.60,0,9,7,36,5.14,0,1,1,0,,,9,15.8,16.8,12.3,,112,
355,Chad Pennington\PennCh01,NYJ,QB,25,2,0,10,20,92,1,0,1,11,11.00,0,0,0,0,,0,0,,0,,,9,8.8,8.8,8.8,,53,
356,Aaron Shea\SheaAa00,CLE,TE,25,12,5,0,0,0,0,0,0,0,,0,20,14,86,6.14,0,0,,0,,,9,22.6,22.6,15.6,,59,
357,Paul Smith\SmitPa00,SFO,RB,23,15,0,0,0,0,0,0,4,27,6.75,1,0,0,0,,0,1,,1,,,9,8.7,8.7,8.7,,113,
358,Damon Washington\WashDa00,NYG,RB,24,10,0,0,0,0,0,0,28,89,3.18,0,6,4,25,6.25,0,2,1,0,,,9,13.4,14.4,11.4,,109,
359,Steve Bush\BushSt00,ARI,TE,27,9,6,0,0,0,0,0,0,0,,0,12,8,80,10.00,0,0,,0,,,8,16.0,16.0,12.0,,62,
360,Matt Cushing\CushMa00,PIT,TE,26,13,3,0,0,0,0,0,0,0,,0,6,5,24,4.80,1,0,,1,,,8,13.4,13.4,10.9,,61,
361,Ray Lucas\LucaRa00,MIA,QB,29,10,0,2,3,45,0,0,8,6,0.75,1,0,0,0,,0,0,,1,,,8,8.4,8.4,8.4,,55,
362,Kevin McDougal\McDoKe01,IND,RB,24,9,0,0,0,0,0,0,17,48,2.82,0,2,1,10,10.00,0,0,,0,1,,8,8.8,8.8,8.3,,115,
363,Herman Moore\MoorHe00,DET,WR,32,3,1,0,0,0,0,0,0,0,,0,8,4,76,19.00,0,0,,0,,,8,11.6,11.6,9.6,,130,
364,Rabih Abdullah\AbduRa00,TAM,RB,26,16,0,0,0,0,0,0,11,40,3.64,0,2,2,26,13.00,0,0,,0,,,7,8.6,8.6,7.6,,119,
365,Tony Carter\CartTo00,DEN,RB,29,16,6,0,0,0,0,0,1,4,4.00,0,14,11,83,7.55,0,1,1,0,,,7,17.7,18.7,12.2,,118,
366,Casey Crawford\CrawCa00,CAR,TE,24,3,1,0,0,0,0,0,0,0,,0,2,1,10,10.00,0,0,,1,,,7,8.0,8.0,7.5,,65,
367,John Davis\DaviJo00,CHI,TE,28,16,7,0,0,0,0,0,0,0,,0,17,11,68,6.18,0,0,,0,,,7,17.8,17.8,12.3,,66,
368,James Dearth\DearJa00,NYJ,TE,25,16,1,0,0,0,0,0,0,0,,0,4,3,10,3.33,1,0,,1,,,7,10.0,10.0,8.5,,64,
369,Jammi German\GermJa00,CLE,WR,27,6,0,0,0,0,0,0,0,0,,0,9,7,65,9.29,0,0,,0,,,7,13.5,13.5,10.0,,134,
370,Derrick Harris\HarrDe00,SDG,RB,29,16,0,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,,1,,,7,7.7,7.7,7.2,,117,
371,Andrew Jordan\JordAn00,MIN,TE,29,16,4,0,0,0,0,0,0,0,,0,7,3,11,3.67,1,0,,1,,,7,10.1,10.1,8.6,,63,
372,Shaun King\KingSh00,TAM,QB,24,3,0,21,31,210,0,1,5,-12,-2.40,0,0,0,0,,0,0,,0,1,,7,7.2,8.2,8.2,,56,
373,Fred McCrary\McCrFr00,SDG,RB,29,16,12,0,0,0,0,0,2,3,1.50,0,23,13,71,5.46,0,0,,0,,,7,20.4,20.4,13.9,,116,
374,Chris Sanders\SandCh00,TEN,WR,29,4,0,0,0,0,0,0,0,0,,0,18,5,74,14.80,0,0,,0,,,7,12.4,12.4,9.9,,131,
375,Chris Walsh\WalsCh00,MIN,WR,33,16,0,0,0,0,0,0,0,0,,0,14,9,67,7.44,0,0,,0,,,7,15.7,15.7,11.2,,133,
376,Milton Wynn\WynnMi00,TAM,WR,23,1,0,0,0,0,0,0,0,0,,0,6,4,69,17.25,0,0,,0,,,7,10.9,10.9,8.9,,132,
377,Mike Bartrum\BartMi00,PHI,TE,31,16,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,1,0,,1,,,6,7.4,7.4,6.9,,67,
378,KaRon Coleman\ColeKa00,DEN,RB,23,4,0,0,0,0,0,0,4,17,4.25,0,11,6,45,7.50,0,0,,0,,,6,12.2,12.2,9.2,,120,
379,Sheldon Jackson\JackSh00,BUF,TE,25,16,1,0,0,0,0,0,0,0,,0,5,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,70,
380,Curtis Keaton\KeatCu00,CIN,RB,25,13,0,0,0,0,0,0,5,48,9.60,0,1,1,9,9.00,0,0,,0,,,6,6.7,6.7,6.2,,122,
381,Brandon Manumaleuna\ManuBr00,STL,TE,21,16,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,68,
382,Quentin McCord\McCoQu00,ATL,WR,23,7,0,0,0,0,0,0,2,11,5.50,0,4,3,53,17.67,0,0,,0,,,6,9.4,9.4,7.9,,135,
383,Derek Rackley\RackDe00,ATL,TE,24,16,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,69,
384,Stephen Trejo\TrejSt00,DET,RB,24,14,0,0,0,0,0,0,0,0,,0,10,5,61,12.20,0,0,,0,,,6,11.1,11.1,8.6,,121,
385,Jon Witman\WitmJo00,PIT,RB,29,15,12,0,0,0,0,0,5,24,4.80,0,8,6,32,5.33,0,0,,0,,,6,11.6,11.6,8.6,,123,
386,Alex Bannister\BannAl00,SEA,WR,22,16,0,0,0,0,0,0,0,0,,0,7,4,50,12.50,0,0,,0,,,5,9.0,9.0,7.0,,136,
387,Fred Coleman\ColeFr00,NWE,WR,26,8,0,0,0,0,0,0,0,0,,0,4,2,50,25.00,0,0,,0,,,5,7.0,7.0,6.0,,137,
388,Jay Graham\GrahJa00,SEA,RB,26,11,0,0,0,0,0,0,12,43,3.58,0,1,1,6,6.00,0,0,,0,,,5,5.9,5.9,5.4,,124,
389,Todd Yoder\YodeTo00,TAM,TE,23,16,1,0,0,0,0,0,0,0,,0,7,4,48,12.00,0,0,,0,,,5,8.8,8.8,6.8,,71,
390,Aveion Cason\CasoAv00,2TM,RB,22,6,0,0,0,0,0,0,11,31,2.82,0,4,4,32,8.00,0,2,1,0,,,4,8.3,9.3,6.3,,126,
391,Matthew Hatchette\HatcMa00,NYJ,WR,27,11,0,0,0,0,0,0,0,0,,0,15,2,44,22.00,0,0,,0,,,4,6.4,6.4,5.4,,138,
392,Johnny Huggins\HuggJo00,DAL,TE,25,10,2,0,0,0,0,0,0,0,,0,12,8,36,4.50,0,0,,0,,,4,11.6,11.6,7.6,,73,
393,Jarious Jackson\JackJa01,DEN,QB,24,1,0,7,12,73,0,0,5,7,1.40,0,0,0,0,,0,2,,0,,,4,3.6,3.6,3.6,,59,
394,Doug Johnson\JohnDo00,ATL,QB,24,3,0,3,5,23,1,0,5,12,2.40,0,0,0,0,,0,2,1,0,,,4,4.1,5.1,4.1,,57,
395,J.J. Johnson\JohnJ.00,MIA,RB,27,10,0,0,0,0,0,0,5,22,4.40,0,6,4,21,5.25,0,0,,0,,,4,8.3,8.3,6.3,,125,
396,Matt Lytle\LytlMa00,CAR,QB,26,3,1,17,30,133,1,3,2,8,4.00,0,0,0,0,,0,0,,0,,,4,4.1,7.1,7.1,,58,
397,Brian Natkin\NatkBr00,TEN,TE,23,3,1,0,0,0,0,0,0,0,,0,3,2,42,21.00,0,0,,0,,,4,6.2,6.2,5.2,,72,
398,Keith Poole\PoolKe00,DEN,WR,27,6,3,0,0,0,0,0,0,0,,0,10,5,38,7.60,0,0,,0,,,4,8.8,8.8,6.3,,139,
399,Rod Rutledge\RutlRo00,NWE,TE,26,15,14,0,0,0,0,0,0,0,,0,8,5,35,7.00,0,0,,0,,,4,8.5,8.5,6.0,,74,
400,Patrick Washington\WashPa00,JAX,RB,23,16,6,0,0,0,0,0,0,0,,0,9,5,36,7.20,0,0,,0,,,4,8.6,8.6,6.1,,127,
401,Pat Batteaux\BattPa00,SDG,WR,23,5,0,0,0,0,0,0,0,0,,0,8,3,25,8.33,0,0,,0,,,3,5.5,5.5,4.0,,146,
402,Eddie Berlin\BerlEd00,TEN,WR,23,11,0,0,0,0,0,0,0,0,,0,6,2,28,14.00,0,0,,0,,,3,4.8,4.8,3.8,,143,
403,Dameyune Craig\CraiDa00,CAR,QB,27,2,0,4,8,34,0,0,3,20,6.67,0,0,0,0,,0,1,,0,,,3,3.4,3.4,3.4,,61,
404,Thabiti Davis\DaviTh00,NYG,WR,26,16,0,0,0,0,0,0,0,0,,0,8,3,34,11.33,0,0,,0,,,3,6.4,6.4,4.9,,140,
405,Matt Dominguez\DomiMa00,DEN,TE,23,12,0,0,0,0,0,0,0,0,,0,5,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,79,
406,Hunter Goodwin\GoodHu00,MIA,TE,29,16,11,0,0,0,0,0,0,0,,0,10,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,78,
407,Shad Meier\MeieSh00,TEN,TE,23,11,1,0,0,0,0,0,0,0,,0,5,3,31,10.33,0,0,,0,,,3,6.1,6.1,4.6,,76,
408,Pete Mitchell\MitcPe00,DET,TE,30,5,1,0,0,0,0,0,0,0,,0,5,5,29,5.80,0,0,,0,,,3,7.9,7.9,5.4,,77,
409,Santana Moss\MossSa00,NYJ,WR,22,5,0,0,0,0,0,0,1,-6,-6.00,0,17,2,40,20.00,0,0,,0,,,3,5.4,5.4,4.4,,141,
410,Ken-Yon Rambo\RambKe00,DAL,WR,23,13,0,0,0,0,0,0,0,0,,0,6,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,144,
411,Gari Scott\ScotGa00,PHI,WR,23,3,0,0,0,0,0,0,0,0,,0,4,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,145,
412,Torrance Small\SmalTo00,NWE,WR,31,3,0,0,0,0,0,0,0,0,,0,7,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,142,
413,Akili Smith\SmitAk00,CIN,QB,26,2,1,5,8,37,0,0,6,20,3.33,0,0,0,0,,0,0,,0,,,3,3.5,3.5,3.5,,60,
414,Jerald Sowell\SoweJe00,NYJ,RB,27,16,0,0,0,0,0,0,4,9,2.25,0,1,1,19,19.00,0,0,,0,,,3,3.8,3.8,3.3,,128,
415,Jeff Thomason\ThomJe00,PHI,TE,32,14,0,0,0,0,0,0,0,0,,0,9,5,33,6.60,0,0,,0,,,3,8.3,8.3,5.8,,75,
416,Luther Broughton\BrouLu00,CAR,TE,27,15,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,80,
417,Chris Coleman\ColeCh01,TEN,WR,24,16,0,0,0,0,0,0,0,0,,0,4,1,19,19.00,0,0,,0,,,2,2.9,2.9,2.4,,152,
418,Todd Collins\CollTo00,KAN,QB,30,1,0,3,4,40,0,0,2,6,3.00,0,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,63,
419,Phillip Crosby\CrosPh00,BUF,RB,25,16,2,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,129,
420,Curtis Jackson\JackCu00,NWE,WR,28,2,0,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,154,
421,James Jett\JettJa00,OAK,WR,31,11,0,0,0,0,0,0,0,0,,0,3,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,150,
422,Kirk McMullen\McMuKi00,CIN,TE,24,7,2,0,0,0,0,0,0,0,,0,6,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,81,
423,Ahmad Merritt\MerrAh00,CHI,WR,24,2,0,0,0,0,0,0,0,0,,0,6,2,20,10.00,0,0,,0,,,2,4.0,4.0,3.0,,149,
424,Eric Metcalf\MetcEr00,WAS,WR,33,10,0,0,0,0,0,0,0,0,,0,5,4,19,4.75,0,4,3,1,,,2,5.9,8.9,3.9,,151,
425,Jake Moreland\MoreJa00,CLE,RB,24,4,0,0,0,0,0,0,0,0,,0,4,3,15,5.00,0,0,,0,,,2,4.5,4.5,3.0,,130,
426,Mark Rypien\RypiMa00,IND,QB,39,4,0,5,9,57,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,2.3,2.3,2.3,,62,
427,Tony Simmons\SimmTo00,2TM,WR,27,7,0,0,0,0,0,0,0,0,,0,6,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,153,
428,Vinny Sutherland\SuthVi00,SFO,WR,23,15,0,0,0,0,0,0,1,16,16.00,0,1,1,5,5.00,0,1,,0,,,2,3.1,3.1,2.6,,147,
429,Alvis Whitted\WhitAl00,JAX,WR,27,11,0,0,0,0,0,0,1,4,4.00,0,7,2,17,8.50,0,0,,0,,,2,4.1,4.1,3.1,,148,
430,Will Blackwell\BlacWi00,PIT,WR,26,1,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,156,
431,Howard Cross\CrosHo00,NYG,TE,34,16,6,0,0,0,0,0,0,0,,0,3,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,86,
432,Tyrone Davis\DaviTy00,GNB,TE,29,4,2,0,0,0,0,0,0,0,,0,5,3,14,4.67,0,0,,0,,,1,4.4,4.4,2.9,,82,
433,Koy Detmer\DetmKo00,PHI,QB,28,16,0,5,14,51,0,1,8,6,0.75,0,0,0,0,,0,0,,0,,,1,0.6,1.6,1.6,,66,
434,Heath Evans\EvanHe00,SEA,RB,23,16,0,0,0,0,0,0,2,11,5.50,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,132,
435,Travis Jervey\JervTr00,ATL,RB,29,16,0,0,0,0,0,0,3,6,2.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,136,
436,John Jones\JoneJo00,BAL,TE,26,15,2,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,83,
437,Reggie Jones\JoneRe00,SDG,WR,30,9,0,0,0,0,0,0,0,0,,0,9,5,29,5.80,0,2,1,0,,,1,5.9,6.9,3.4,,155,
438,Tee Martin\MartTe00,PIT,QB,23,1,0,0,0,0,0,0,1,8,8.00,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,65,
439,Dennis McKinley\McKiDe00,ARI,RB,25,14,0,0,0,0,0,0,1,1,1.00,0,1,1,10,10.00,0,0,,0,,,1,2.1,2.1,1.6,,134,
440,Brock Olivo\OlivBr00,DET,RB,25,16,0,0,0,0,0,0,1,6,6.00,0,1,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,137,
441,Tim Rattay\RattTi00,SFO,QB,24,3,0,2,2,21,0,0,5,-3,-0.60,0,0,0,0,,0,1,,0,,,1,0.5,0.5,0.5,,67,
442,Jamie Reader\ReadJa00,PHI,RB,27,16,0,0,0,0,0,0,0,0,,0,5,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,131,
443,Rod Smart\SmarRo00,PHI,RB,24,6,0,0,0,0,0,0,2,6,3.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,138,
444,Dave Stachelski\StacDa00,NOR,TE,24,5,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,85,
445,Marques Tuiasosopo\TuiaMa00,OAK,QB,22,1,0,3,4,34,0,0,1,1,1.00,0,0,0,0,,0,0,,0,,,1,1.5,1.5,1.5,,64,
446,John Waerig\WaerJo00,DET,TE,25,1,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,84,
447,Jermaine Williams\WillJe00,2TM,RB,28,12,2,0,0,0,0,0,0,0,,0,3,2,11,5.50,0,0,,0,,,1,3.1,3.1,2.1,,133,
448,Terry Witherspoon\WithTe00,DAL,RB,24,3,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,135,
449,Dan Alexander\AlexDa21,TEN,,23,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,148,
450,Bill Baber\BabeBi00,KAN,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,97,
451,Tim Baker\BakeTi20,PIT,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,161,
452,Jeff Blake\BlakJe00,NOR,QB,31,1,0,0,1,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,75,
453,Fabien Bownes\BownFa00,SEA,,29,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,172,
454,Dave Brown\BrowDa00,ARI,,31,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,70,
455,Jonathan Carter\CartJo01,NYG,,22,2,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,165,
456,Bobby Collins\CollBo00,GNB,TE,25,4,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,87,
457,Joe Davenport\DaveJo00,IND,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,89,
458,Scott Dragos\DragSc00,CHI,,26,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,2,
459,Carl Fair\FairCa20,CLE,,22,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,145,
460,James Fenderson\FendJa00,NOR,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,147,
461,Robert Ferguson\FergRo00,GNB,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,162,
462,Jim Finn\FinnJi00,IND,,25,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,7,
463,Mondriel Fulcher\FulcMo20,OAK,,25,13,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,104,
464,Cory Geason\GeasCo00,PIT,,26,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,107,
465,Bryan Gilmore\GilmBr00,ARI,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,160,
466,Herbert Goodman\GoodHe00,GNB,RB,24,7,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,151,
467,Karl Hankton\HankKa00,CAR,,31,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,157,
468,Lawrence Hart\HartLa20,ARI,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,
469,Windrell Hayes\HayeWi00,NYJ,,25,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,169,
470,Lenzie Jackson\JackLe00,PIT,,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,158,
471,Brian Jennings\JennBr00,SFO,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,,,,,,101,
472,Rudi Johnson\JohnRu00,CIN,,22,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,149,
473,Trey Junkin\JunkTr20,ARI,,40,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,,,,,,98,
474,Marcus Knight\KnigMa00,OAK,,23,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,170,
475,George Layne\LaynGe00,ATL,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,141,
476,Mike Leach\LeacMi00,TEN,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,88,
477,Brody Liddiard\LiddBr20,MIN,,24,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,95,
478,Dustin Lyman\LymaDu00,CHI,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,94,
479,Jamie Martin\MartJa00,STL,QB,31,5,0,3,3,22,0,0,8,-9,-1.13,0,0,0,0,,0,0,,0,,,,,,,,74,
480,Fred McAfee\McAfFr00,NOR,RB,33,16,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,140,
481,Sean McDermott\McDeSe20,TAM,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,90,
482,Phil McGeoghan\McGePh20,DEN,,22,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,166,
483,Travis McGriff\McGrTr00,DEN,,25,5,0,0,0,0,0,0,0,0,,0,4,0,0,,0,0,,0,,,,,,,,171,
