,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
303,Joe Burns\BurnJo00,BUF,RB,24,16,1,0,0,0,0,0,39,113,2.90,0,9,7,62,8.86,0,1,,0,,,18,24.5,27.5,21.0,,99,
304,Jameel Cook\CookJa00,TAM,RB,24,14,8,0,0,0,0,0,1,-1,-1.00,0,30,20,120,6.00,1,0,,1,,,18,37.9,40.9,27.9,,98,
305,Keith Heinrich\HeinKe00,CLE,TE,24,7,3,0,0,0,0,0,0,0,,0,9,8,64,8.00,2,0,,2,,,18,26.4,26.4,22.4,,48,
306,James Hodgins\HodgJa00,ARI,RB,26,16,8,0,0,0,0,0,2,6,3.00,0,19,14,58,4.14,2,1,,2,,,18,32.4,32.4,25.4,,96,
307,Rob Konrad\KonrRo00,MIA,RB,27,14,12,0,0,0,0,0,4,17,4.25,0,19,16,166,10.38,0,0,,0,,,18,34.3,37.3,26.3,,97,
308,Visanthe Shiancoe\ShiaVi00,NYG,TE,23,16,7,0,0,0,0,0,0,0,,0,23,10,56,5.60,2,0,,2,,,18,27.6,27.6,22.6,,50,
309,Aaron Walker\WalkAa00,SFO,TE,23,16,2,0,0,0,0,0,0,0,,0,13,8,116,14.50,1,0,,1,,,18,25.6,28.6,21.6,,49,
310,Cortez Hankton\HankCo00,JAX,WR,22,16,0,0,0,0,0,0,0,0,,0,41,17,166,9.76,0,0,,0,,,17,33.6,36.6,25.1,,110,
311,Donald Lee\LeexDo00,MIA,TE,23,16,5,0,0,0,0,0,0,0,,0,11,7,110,15.71,1,0,,1,,,17,24.0,27.0,20.5,,51,
312,Frank Sanders\SandFr00,BAL,WR,30,13,0,0,0,0,0,0,0,0,,0,29,14,170,12.14,0,0,,0,,,17,31.0,34.0,24.0,,109,
313,Dedric Ward\WardDe00,2TM,WR,29,7,0,0,0,0,0,0,0,0,,0,13,7,106,15.14,1,0,,1,,,17,23.6,26.6,20.1,,111,
314,Marc Boerigter\BoerMa00,KAN,WR,25,15,0,0,0,0,0,0,0,0,,0,26,11,158,14.36,0,0,,0,,,16,26.8,29.8,21.3,,112,
315,Danny Kanell\KaneDa00,DEN,QB,30,5,2,53,103,442,2,5,6,5,0.83,0,0,0,0,,0,3,,0,,,16,16.2,24.2,21.2,,50,
316,Lorenzo Neal\NealLo00,SDG,RB,33,16,15,0,0,0,0,0,18,40,2.22,1,25,16,62,3.88,0,0,,1,,,16,32.2,32.2,24.2,,100,
317,Marcellus Rivers\RiveMa00,NYG,TE,25,12,6,0,0,0,0,0,0,0,,0,22,17,155,9.12,0,0,,0,,,16,32.5,35.5,24.0,,52,
318,Steve Beuerlein\BeueSt00,DEN,QB,38,4,2,33,63,389,2,5,5,13,2.60,0,0,0,0,,0,3,,0,,,15,14.9,22.9,19.9,,52,
319,Brad Hoover\HoovBr00,CAR,RB,27,16,9,0,0,0,0,0,6,21,3.50,0,20,12,72,6.00,1,1,,1,,,15,27.3,27.3,21.3,,101,
320,Larry Johnson\JohnLa00,KAN,RB,24,6,0,0,0,0,0,0,20,85,4.25,1,3,1,2,2.00,0,0,,1,,,15,15.7,15.7,15.2,,103,
321,Neil O'Donnell\ODonNe00,TEN,QB,37,1,1,18,27,232,2,1,1,-1,-1.00,0,0,0,0,,0,0,,0,,,15,15.2,16.2,16.2,,51,
322,Musa Smith\SmitMu00,BAL,RB,21,11,0,0,0,0,0,0,9,31,3.44,2,0,0,0,,0,1,,2,,,15,15.1,15.1,15.1,,102,
323,J.J. Stokes\StokJ.00,2TM,WR,31,7,3,0,0,0,0,0,0,0,,0,19,15,154,10.27,0,0,,0,,,15,30.4,33.4,22.9,,113,
324,Bobby Wade\WadeBo00,CHI,WR,22,12,1,0,0,0,0,0,5,14,2.80,0,18,12,137,11.42,0,1,,0,,,15,27.1,30.1,21.1,,114,
325,Derick Armstrong\ArmsDe00,HOU,WR,24,8,1,0,0,0,0,0,0,0,,0,13,7,75,10.71,1,0,,1,,,14,20.5,20.5,17.0,,117,
326,Chris Baker\BakeCh00,NYJ,TE,24,16,0,0,0,0,0,0,0,0,,0,18,14,137,9.79,0,0,,0,,,14,27.7,30.7,20.7,,56,
327,Ki-Jana Carter\CartKi00,NOR,RB,30,8,0,0,0,0,0,0,19,72,3.79,1,3,1,11,11.00,0,0,,1,,,14,15.3,15.3,14.8,,104,
328,Cam Cleeland\CleeCa00,STL,TE,28,16,10,0,0,0,0,0,2,-5,-2.50,0,16,10,145,14.50,0,1,,0,,,14,24.0,27.0,19.0,,54,
329,Antonio Freeman\FreeAn00,GNB,WR,31,15,0,0,0,0,0,0,0,0,,0,22,14,141,10.07,0,0,,0,,,14,28.1,31.1,21.1,,116,
330,Reggie Kelly\KellRe00,CIN,TE,26,12,11,0,0,0,0,0,0,0,,0,21,13,81,6.23,1,0,,1,,,14,27.1,27.1,20.6,,53,
331,Adrian Murrell\MurrAd00,DAL,RB,33,3,0,0,0,0,0,0,28,107,3.82,0,4,4,32,8.00,0,0,,0,,,14,17.9,20.9,15.9,,105,
332,David Patten\PattDa00,NWE,WR,29,6,5,0,0,0,0,0,1,4,4.00,0,22,9,140,15.56,0,0,,0,,,14,23.4,26.4,18.9,,115,
333,Artose Pinner\PinnAr00,DET,RB,25,3,2,0,0,0,0,0,39,99,2.54,0,7,5,40,8.00,0,0,,0,,,14,18.9,18.9,16.4,,106,
334,Tony Richardson *\RichTo00,KAN,RB,32,16,10,0,0,0,0,0,24,60,2.50,0,16,12,76,6.33,0,0,,0,,,14,25.6,25.6,19.6,,108,
335,Jamal Robertson\RobeJa00,SFO,RB,26,9,0,0,0,0,0,0,32,136,4.25,0,2,0,0,,0,0,,0,,,14,13.6,16.6,13.6,,107,
336,Darnell Sanders\SandDa00,CLE,TE,24,16,12,0,0,0,0,0,0,0,,0,21,15,95,6.33,1,1,1,1,,,14,28.5,29.5,21.0,,57,
337,Jermaine Wiggins\WiggJe00,CAR,TE,28,16,11,0,0,0,0,0,0,0,,0,20,8,80,10.00,1,0,,1,,,14,22.0,22.0,18.0,,55,
338,David Allen\AlleDa00,JAX,RB,25,14,0,0,0,0,0,0,4,8,2.00,0,7,6,60,10.00,1,2,,1,,,13,18.8,18.8,15.8,,109,
339,Steve Bush\BushSt00,ARI,TE,29,16,4,0,0,0,0,0,0,0,,0,17,11,71,6.45,1,0,,1,,,13,24.1,24.1,18.6,,60,
340,Steve Heiden\HeidSt00,CLE,TE,27,9,9,0,0,0,0,0,0,0,,0,31,18,134,7.44,0,0,,0,,,13,31.4,34.4,22.4,,58,
341,Kurt Kittner\KittKu00,ATL,QB,23,7,4,44,114,391,2,6,8,13,1.63,0,0,0,0,,0,0,,0,,,13,12.9,21.9,18.9,,53,
342,Josh Norman\NormJo00,SDG,TE,23,7,1,0,0,0,0,0,0,0,,0,12,6,72,12.00,1,0,,1,,,13,19.2,19.2,16.2,,59,
343,Jeff Robinson\RobiJe00,DAL,TE,33,16,0,0,0,0,0,0,0,0,,0,2,2,8,4.00,2,0,,2,,,13,14.8,14.8,13.8,,61,
344,Alex Bannister*\BannAl00,SEA,WR,24,16,2,0,0,0,0,0,0,0,,0,12,3,61,20.33,1,0,,1,,,12,15.1,15.1,13.6,,119,
345,Erik Bickerstaff\BickEr00,DAL,RB,23,4,0,0,0,0,0,0,19,56,2.95,1,0,0,0,,0,0,,1,,,12,11.6,11.6,11.6,,110,
346,Reche Caldwell\CaldRe00,SDG,WR,24,9,4,0,0,0,0,0,5,39,7.80,0,34,8,80,10.00,0,0,,0,,,12,19.9,19.9,15.9,,120,
347,Jim Finn\FinnJi00,NYG,RB,27,15,9,0,0,0,0,0,0,0,,0,20,14,115,8.21,0,0,,0,,,12,25.5,28.5,18.5,,111,
348,Quentin McCord\McCoQu00,ATL,WR,25,9,2,0,0,0,0,0,2,2,1.00,0,23,9,121,13.44,0,0,,0,,,12,21.3,24.3,16.8,,118,
349,Shad Meier\MeieSh00,TEN,TE,25,15,6,0,0,0,0,0,0,0,,0,19,13,159,12.23,0,1,2,0,,,12,24.9,29.9,18.4,,62,
350,Dwayne Carswell\CarsDw00,DEN,TE,31,16,10,0,0,0,0,0,0,0,,0,18,6,53,8.83,1,0,,1,,,11,17.3,17.3,14.3,,64,
351,Jerame Tuman\TumaJe00,PIT,TE,27,16,12,0,0,0,0,0,0,0,,0,19,12,113,9.42,0,0,,0,,,11,23.3,26.3,17.3,,63,
352,Kurt Warner\WarnKu00,STL,QB,32,2,1,38,65,365,1,1,1,0,0.00,0,0,0,0,,0,6,3,0,,,11,10.6,17.6,11.6,,54,
353,Damien Anderson\AndeDa00,ARI,RB,24,16,0,0,0,0,0,0,18,68,3.78,0,12,6,36,6.00,0,0,,0,,,10,16.4,16.4,13.4,,112,
354,Rickey Dudley\DudlRi00,TAM,TE,31,7,2,0,0,0,0,0,0,0,,0,11,7,42,6.00,1,0,,1,,,10,17.2,17.2,13.7,,65,
355,Dondre Gilliam\GillDo00,SDG,WR,26,5,1,0,0,0,0,0,0,0,,0,8,6,95,15.83,0,0,,0,,,10,15.5,15.5,12.5,,123,
356,Taylor Jacobs\JacoTa00,WAS,WR,22,8,0,0,0,0,0,0,0,0,,0,6,3,37,12.33,1,0,,1,,,10,12.7,12.7,11.2,,122,
357,Greg Lewis\LewiGr01,PHI,WR,23,11,0,0,0,0,0,0,0,0,,0,9,6,95,15.83,0,0,,0,,,10,15.5,15.5,12.5,,124,
358,Aaron Moorehead\MoorAa00,IND,WR,23,7,0,0,0,0,0,0,0,0,,0,10,7,101,14.43,0,1,,0,,,10,17.1,20.1,13.6,,121,
359,Rabih Abdullah\AbduRa00,CHI,RB,28,15,0,0,0,0,0,0,18,37,2.06,0,9,8,55,6.88,0,0,,0,,,9,17.2,17.2,13.2,,113,
360,Sam Gash\GashSa00,BUF,RB,34,16,10,0,0,0,0,0,1,3,3.00,0,13,11,83,7.55,0,1,,0,,,9,19.6,19.6,14.1,,115,
361,Tony Hollings\HollTo00,HOU,RB,22,14,1,0,0,0,0,0,38,102,2.68,0,6,2,25,12.50,0,2,2,0,,,9,10.7,15.7,9.7,,114,
362,Andre King\KingAn00,CLE,WR,30,15,0,0,0,0,0,0,0,0,,0,14,9,88,9.78,0,0,,0,,,9,17.8,17.8,13.3,,126,
363,Shaun King\KingSh00,TAM,QB,26,3,0,15,22,130,1,1,4,20,5.00,0,0,0,0,,0,0,,0,,,9,9.2,10.2,10.2,,55,
364,Kevin Swayne\SwayKe00,NYJ,WR,28,15,0,0,0,0,0,0,0,0,,0,10,2,29,14.50,1,0,,1,,,9,10.9,10.9,9.9,,125,
365,Marques Tuiasosopo\TuiaMa00,OAK,QB,24,4,1,25,45,324,0,3,6,22,3.67,0,0,0,0,,0,2,,0,,,9,9.2,15.2,12.2,,56,
366,John Avery\AverJo00,MIN,RB,27,6,0,0,0,0,0,0,1,0,0.00,0,4,2,24,12.00,1,1,,1,,,8,10.4,10.4,9.4,,116,
367,Woodrow Dantzler\DantWo00,ATL,RB,24,9,0,0,1,0,0,0,8,21,2.63,1,0,0,0,,0,0,,1,,,8,8.1,8.1,8.1,,117,
368,Doug Gabriel\GabrDo00,OAK,WR,23,12,0,0,0,0,0,0,0,0,,0,1,1,17,17.00,0,0,,1,,,8,8.7,8.7,8.2,,127,
369,Verron Haynes\HaynVe00,PIT,RB,24,12,0,0,0,0,0,0,20,63,3.15,0,10,7,57,8.14,0,2,2,0,,,8,15.0,17.0,11.5,,119,
370,Will Heller\HellWi00,TAM,TE,22,9,1,0,0,0,0,0,0,0,,0,4,2,15,7.50,1,0,,1,,,8,9.5,9.5,8.5,,68,
371,Jabari Holloway\HollJa01,HOU,TE,25,15,9,0,0,0,0,0,0,0,,0,10,8,84,10.50,0,0,,0,,,8,16.4,16.4,12.4,,66,
372,Bryan Johnson\JohnBr01,WAS,RB,25,16,11,0,0,0,0,0,2,5,2.50,0,12,9,71,7.89,0,0,,0,,,8,16.6,16.6,12.1,,120,
373,Kevin Lockett\LockKe00,NYJ,WR,29,3,0,0,0,0,0,0,0,0,,0,7,5,76,15.20,0,0,,0,,,8,12.6,12.6,10.1,,128,
374,Dustin Lyman\LymaDu00,CHI,TE,27,9,1,0,0,0,0,0,0,0,,0,13,11,80,7.27,0,0,,0,,,8,19.0,19.0,13.5,,67,
375,Adrian Peterson\PeteAd00,CHI,RB,24,6,1,0,0,0,0,0,22,70,3.18,0,1,1,5,5.00,0,0,,0,,,8,8.5,8.5,8.0,,121,
376,Rod Smart\SmarRo00,CAR,RB,26,16,0,0,0,0,0,0,20,49,2.45,0,3,3,11,3.67,0,2,2,1,,,8,11.0,13.0,9.5,,118,
377,Eddie Berlin\BerlEd00,TEN,WR,25,14,0,0,0,0,0,0,0,0,,0,2,1,50,50.00,1,2,2,1,,,7,8.0,10.0,7.5,,129,
378,Todd Bouman\BoumTo00,NOR,QB,31,4,0,7,13,81,1,0,3,1,0.33,0,0,0,0,,0,1,1,0,,1,7,7.3,8.3,7.3,,58,
379,Mark Bruener\BrueMa00,PIT,TE,31,14,0,0,0,0,0,0,0,0,,0,6,2,12,6.00,1,0,,1,,,7,9.2,9.2,8.2,,69,
380,Jesse Chatman\ChatJe00,SDG,RB,24,16,0,0,0,0,0,0,8,17,2.13,0,5,5,54,10.80,0,0,,0,,,7,12.1,12.1,9.6,,122,
381,Clarence Coleman\ColeCl00,BUF,WR,23,14,0,0,0,0,0,0,0,0,,0,17,8,69,8.63,0,0,,0,,,7,14.9,14.9,10.9,,130,
382,Zeron Flemister\FlemZe00,WAS,TE,27,12,9,0,0,0,0,0,0,0,,0,17,9,89,9.89,0,1,1,0,,,7,15.9,16.9,11.4,,72,
383,David Garrard\GarrDa00,JAX,QB,25,2,0,9,12,86,1,0,0,0,,0,0,0,0,,0,0,,0,,,7,7.4,7.4,7.4,,57,
384,Shaun McDonald\McDoSh00,STL,WR,22,8,1,0,0,0,0,0,2,7,3.50,0,21,10,62,6.20,0,1,,0,,,7,16.9,16.9,11.9,,131,
385,Jimmy Redmond\RedmJi00,JAX,WR,26,12,0,0,0,0,0,0,0,0,,0,7,3,67,22.33,0,0,,0,,,7,9.7,9.7,8.2,,132,
386,O.J. Santiago\SantO.00,OAK,TE,29,12,7,0,0,0,0,0,0,0,,0,7,5,69,13.80,0,0,,0,,,7,11.9,11.9,9.4,,71,
387,Jerramy Stevens\StevJe00,SEA,TE,24,16,3,0,0,0,0,0,0,0,,0,19,6,72,12.00,0,0,,0,,,7,13.2,13.2,10.2,,70,
388,R.J. Bowers\BoweRJ00,CLE,RB,29,1,0,0,0,0,0,0,0,0,,0,2,1,2,2.00,1,0,,1,,,6,7.2,7.2,6.7,,124,
389,Avon Cobourne\CoboAv00,DET,RB,24,7,0,0,0,0,0,0,10,27,2.70,0,9,4,30,7.50,0,0,,0,,,6,9.7,9.7,7.7,,126,
390,Heath Evans\EvanHe00,SEA,RB,25,14,0,0,0,0,0,0,7,24,3.43,0,2,2,34,17.00,0,0,,0,,,6,7.8,7.8,6.8,,125,
391,Ryan Neufeld\NeufRy00,BUF,TE,28,16,1,0,0,0,0,0,1,14,14.00,0,5,3,41,13.67,0,0,,0,,,6,8.5,8.5,7.0,,73,
392,Dave Ragone\RagoDa00,HOU,QB,24,2,2,20,40,135,0,1,6,51,8.50,0,1,1,-5,-5.00,0,4,1,0,,,6,7.0,9.0,7.5,,59,
393,Walter Rasby\RasbWa00,NOR,TE,31,16,7,0,0,0,0,0,0,0,,0,7,6,55,9.17,0,0,,0,,,6,11.5,11.5,8.5,,74,
394,Sage Rosenfels\RoseSa00,MIA,QB,25,2,0,4,6,50,1,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,6,5.9,5.9,5.9,,60,
395,Lamar Smith\SmitLa00,NOR,RB,33,4,0,0,0,0,0,0,11,61,5.55,0,1,1,2,2.00,0,0,,0,,,6,7.3,7.3,6.8,,123,
396,Randal Williams\WillRa01,DAL,,25,15,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,1,,,6,6.0,6.0,6.0,,133,
397,Obafemi Ayanbadejo\AyanOb00,MIA,RB,28,16,2,0,0,0,0,0,1,-2,-2.00,0,13,12,53,4.42,0,1,,0,,,5,17.1,17.1,11.1,,127,
398,Travis Brown\BrowTr01,BUF,QB,26,2,0,14,18,160,0,1,1,5,5.00,0,0,0,0,,0,0,,0,,,5,4.9,5.9,5.9,,61,
399,Oronde Gadsden\GadsOr00,MIA,WR,32,6,0,0,0,0,0,0,0,0,,0,9,4,48,12.00,0,0,,0,,,5,8.8,8.8,6.8,,138,
400,Hunter Goodwin\GoodHu00,MIN,TE,31,16,5,0,0,0,0,0,0,0,,0,5,4,26,6.50,0,0,,0,1,,5,8.6,8.6,6.6,,77,
401,Shawn Jefferson\JeffSh00,DET,WR,34,7,3,0,0,0,0,0,1,3,3.00,0,11,6,46,7.67,0,0,,0,,,5,10.9,10.9,7.9,,137,
402,David Kircus\KircDa00,DET,WR,23,5,2,0,0,0,0,0,0,0,,0,12,3,53,17.67,0,0,,0,,,5,8.3,8.3,6.8,,135,
403,Brian Kozlowski\KozlBr00,ATL,TE,33,16,9,0,0,0,0,0,0,0,,0,27,10,87,8.70,0,1,2,0,,,5,14.7,16.7,9.7,,76,
404,Jason McAddley\McAdJa00,ARI,WR,24,2,0,0,0,0,0,0,0,0,,0,12,4,53,13.25,0,0,,0,,,5,9.3,9.3,7.3,,134,
405,Ahmad Merritt\MerrAh00,CHI,WR,26,15,1,0,0,0,0,0,0,0,,0,10,3,50,16.67,0,1,,0,,,5,8.0,8.0,6.5,,136,
406,Patrick Pass\PassPa00,NWE,RB,26,13,1,0,0,0,0,0,6,27,4.50,0,8,4,21,5.25,0,0,,0,,,5,8.8,8.8,6.8,,129,
407,Robert Royal\RoyaRo00,WAS,TE,24,6,6,0,0,0,0,0,0,0,,0,11,5,48,9.60,0,1,,0,,,5,9.8,9.8,7.3,,75,
408,Paul Smith\SmitPa00,DET,RB,25,7,0,0,0,0,0,0,2,5,2.50,0,6,5,45,9.00,0,0,,0,,,5,10.0,10.0,7.5,,128,
409,Sam Aiken\AikeSa00,BUF,WR,23,5,0,0,0,0,0,0,0,0,,0,8,3,35,11.67,0,0,,0,,,4,6.5,6.5,5.0,,140,
410,Doug Chapman\ChapDo00,MIN,RB,26,4,0,0,0,0,0,0,15,33,2.20,0,1,1,8,8.00,0,0,,0,,,4,5.1,5.1,4.6,,130,
411,James Fenderson\FendJa00,NOR,RB,27,9,0,0,0,0,0,0,4,14,3.50,0,1,1,5,5.00,0,0,,0,1,,4,4.9,4.9,4.4,,132,
412,Rob Johnson\JohnRo00,2TM,QB,30,4,0,11,20,93,0,1,3,21,7.00,0,0,0,0,,0,0,,0,,,4,3.8,4.8,4.8,,62,
413,Kendall Newson\NewsKe00,MIA,WR,23,6,0,0,0,0,0,0,0,0,,0,6,2,55,27.50,0,1,1,0,,,4,5.5,6.5,4.5,,141,
414,Moran Norris\NorrMo00,HOU,RB,25,16,9,0,0,0,0,0,0,0,,0,10,7,40,5.71,0,0,,0,,,4,11.0,11.0,7.5,,131,
415,J.R. Redmond\RedmJ.00,OAK,RB,26,1,0,0,0,0,0,0,9,30,3.33,0,2,1,6,6.00,0,0,,0,,,4,4.6,4.6,4.1,,133,
416,Mike Seidman\SeidMi00,CAR,TE,22,12,5,0,0,0,0,0,0,0,,0,10,5,35,7.00,0,0,,0,,,4,8.5,8.5,6.0,,78,
417,Edell Shepherd\ShepEd00,TAM,WR,23,2,0,0,0,0,0,0,0,0,,0,6,4,38,9.50,0,0,,0,,,4,7.8,7.8,5.8,,139,
418,Byron Chamberlain\ChamBy00,WAS,TE,32,4,1,0,0,0,0,0,0,0,,0,4,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,83,
419,Ronald Curry\CurrRo01,OAK,WR,24,16,2,0,0,0,0,0,1,0,0.00,0,10,5,31,6.20,0,1,,0,,,3,8.1,8.1,5.6,,142,
420,Talman Gardner\GardTa00,NOR,WR,23,10,1,0,0,0,0,0,0,0,,0,15,3,29,9.67,0,0,,0,,,3,5.9,5.9,4.4,,144,
421,Karl Hankton\HankKa00,CAR,WR,33,14,0,0,0,0,0,0,0,0,,0,4,2,27,13.50,0,0,,0,,,3,4.7,4.7,3.7,,145,
422,Patrick Hape\HapePa00,DEN,TE,29,16,0,0,0,0,0,0,0,0,,0,4,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,81,
423,Frisman Jackson\JackFr01,CLE,WR,24,5,0,0,1,0,0,0,0,0,,0,5,2,29,14.50,0,0,,0,,,3,4.9,4.9,3.9,,143,
424,Chris Luzar\LuzaCh00,JAX,TE,24,11,1,0,0,0,0,0,0,0,,0,4,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,80,
425,Chad Mustard\MustCh00,CLE,TE,26,10,0,0,0,0,0,0,0,0,,0,6,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,82,
426,Jeb Putzier\PutzJe00,DEN,TE,24,4,0,0,0,0,0,0,0,0,,0,5,4,34,8.50,0,0,,0,,,3,7.4,7.4,5.4,,79,
427,Cecil Sapp\SappCe00,DEN,RB,25,1,0,0,0,0,0,0,12,31,2.58,0,0,0,0,,0,0,,0,,,3,3.1,3.1,3.1,,134,
428,John Simon\SimoJo00,WAS,RB,25,4,0,0,0,0,0,0,3,9,3.00,0,3,3,21,7.00,0,1,,0,,,3,6.0,6.0,4.5,,136,
429,Terrelle Smith\SmitTe00,NOR,RB,25,15,10,0,0,0,0,0,0,0,,0,10,6,28,4.67,0,0,,0,,,3,8.8,8.8,5.8,,138,
430,Charles Stackhouse\StacCh00,MIN,RB,23,14,2,0,0,0,0,0,1,0,0.00,0,7,6,30,5.00,0,0,,0,,,3,9.0,9.0,6.0,,137,
431,Jonathan Wells\WellJo00,HOU,RB,24,13,0,0,0,0,0,0,5,14,2.80,0,4,2,17,8.50,0,0,,0,,,3,5.1,5.1,4.1,,135,
432,Stephen Alexander\AlexSt00,SDG,,28,3,0,0,0,0,0,0,0,0,,0,6,0,0,,0,0,,0,1,,2,2.0,2.0,2.0,,86,
433,Bill Baber\BabeBi00,KAN,TE,24,16,0,0,0,0,0,0,0,0,,0,1,1,20,20.00,0,0,,0,,,2,3.0,3.0,2.5,,85,
434,Todd Collins\CollTo00,KAN,QB,32,5,0,9,12,74,0,0,8,-7,-0.88,0,0,0,0,,0,0,,0,,,2,2.3,2.3,2.3,,63,
435,Joe Davenport\DaveJo00,IND,TE,27,16,2,0,0,0,0,0,0,0,,0,8,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,84,
436,Darnell Dinkins\DinkDa00,NYG,TE,26,7,0,0,0,0,0,0,0,0,,0,5,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,88,
437,Kevin Dyson\DysoKe00,CAR,WR,28,1,0,0,0,0,0,0,0,0,,0,2,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,150,
438,Omar Easy\EasyOm00,KAN,RB,26,15,0,0,0,0,0,0,0,0,,0,5,3,19,6.33,0,0,,0,,,2,4.9,4.9,3.4,,141,
439,Chris Hetherington\HethCh00,OAK,RB,31,14,1,0,0,0,0,0,0,0,,0,4,2,23,11.50,0,0,,0,,,2,4.3,4.3,3.3,,139,
440,Keenan Howry\HowrKe00,MIN,WR,22,16,1,0,0,0,0,0,0,0,,0,6,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,149,
441,Brock Huard\HuarBr00,IND,QB,27,2,0,2,3,22,0,0,3,8,2.67,0,0,0,0,,0,1,,0,,,2,1.7,1.7,1.7,,64,
442,Kevin Kasper\KaspKe00,ARI,WR,26,7,0,0,0,0,0,0,1,-4,-4.00,0,6,1,23,23.00,0,0,,0,,,2,2.9,2.9,2.4,,146,
443,George Layne\LaynGe00,ATL,RB,25,3,0,0,0,0,0,0,1,15,15.00,0,2,1,3,3.00,0,0,,0,,,2,2.8,2.8,2.3,,142,
444,Jamar Martin\MartJa01,DAL,RB,23,14,1,0,0,0,0,0,4,7,1.75,0,4,2,9,4.50,0,0,,0,,,2,3.6,3.6,2.6,,143,
445,Tee Martin\MartTe00,OAK,QB,25,2,0,6,16,69,0,1,5,28,5.60,0,0,0,0,,0,3,1,0,,,2,1.6,3.6,2.6,,65,
446,Lee Mays\MaysLe00,PIT,WR,25,16,0,0,0,0,0,0,0,0,,0,3,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,148,
447,Fred McCrary\McCrFr00,NWE,RB,31,6,3,0,0,0,0,0,3,3,1.00,0,5,2,12,6.00,0,0,,0,,,2,3.5,3.5,2.5,,144,
448,Sultan McCullough\McCuSu00,WAS,RB,23,1,0,0,0,0,0,0,1,9,9.00,0,3,3,13,4.33,0,0,,0,,,2,5.2,5.2,3.7,,140,
449,Kevin Walter\WaltKe00,CIN,WR,22,11,0,0,0,0,0,0,0,0,,0,4,3,18,6.00,0,0,,0,,,2,4.8,4.8,3.3,,147,
450,Kevin Ware\WareKe00,WAS,TE,23,11,2,0,0,0,0,0,0,0,,0,7,3,17,5.67,0,0,,0,,,2,4.7,4.7,3.2,,87,
451,Nick Luchey\WillNi00,GNB,RB,26,11,2,0,0,0,0,0,1,3,3.00,0,2,1,12,12.00,0,0,,0,,,2,2.5,2.5,2.0,,145,
452,B.J. Askew\AskeB.00,NYJ,RB,23,16,0,0,0,0,0,0,2,9,4.50,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,146,
453,Darian Barnes\BarnDa00,TAM,RB,23,14,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,147,
454,Charlie Batch\BatcCh00,PIT,QB,29,4,0,4,8,47,0,0,1,11,11.00,0,0,0,0,,0,1,1,0,,,1,1.0,2.0,1.0,,69,
455,Arnaz Battle\BattAr00,SFO,WR,23,8,0,0,0,0,0,0,2,14,7.00,0,1,0,0,,0,0,,0,,,1,1.4,1.4,1.4,,151,
456,Kevin Curtis\CurtKe00,STL,WR,25,4,1,0,0,0,0,0,0,0,,0,5,4,13,3.25,0,0,,0,,,1,5.3,5.3,3.3,,152,
457,Rohan Davey\DaveRo01,NWE,QB,25,1,0,3,7,31,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,67,
458,Koy Detmer\DetmKo00,PHI,QB,30,16,0,3,5,32,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,66,
459,Trent Dilfer\DilfTr00,SEA,QB,31,5,0,4,8,31,1,1,2,-1,-0.50,0,0,0,0,,0,2,1,0,,,1,1.1,3.1,2.1,,68,
460,Terrence Edwards\EdwaTe00,ATL,WR,24,6,0,0,0,0,0,0,0,0,,0,5,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,155,
461,Larry Foster\FostLa00,ARI,WR,27,1,1,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,156,
462,Jarious Jackson\JackJa01,DEN,QB,26,1,1,4,9,41,0,1,1,9,9.00,0,0,0,0,,0,0,,0,,,1,0.5,1.5,1.5,,72,
463,Ron Johnson\JohnRo03,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,3,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,153,
