,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
316,Kelley Washington\WashKe00,CIN,WR,26,7,0,0,0,0,0,0,0,0,,0,19,10,101,10.10,1,0,,1,,,16,26.1,29.1,21.1,,120,
317,Randal Williams\WillRa01,OAK,WR,27,16,4,0,0,0,0,0,0,0,,0,26,13,164,12.62,0,0,,0,,,16,29.4,32.4,22.9,,117,
318,Matt Cassel\CassMa00,NWE,QB,23,2,0,13,24,183,2,1,6,12,2.00,0,0,0,0,,0,2,,0,,,15,14.5,15.5,15.5,,55,
319,Wayne Chrebet\ChreWa00,NYJ,WR,32,8,0,0,0,0,0,0,0,0,,0,23,15,153,10.20,0,0,,0,,,15,30.3,33.3,22.8,,121,
320,Todd Devoe\DevoTo00,DEN,WR,25,14,0,0,0,0,0,0,0,0,,0,14,9,87,9.67,1,0,,1,,,15,23.7,23.7,19.2,,125,
321,Ryan Hannam\HannRy00,SEA,TE,25,16,5,0,0,0,0,0,0,0,,0,21,13,89,6.85,1,0,,1,,,15,27.9,27.9,21.4,,51,
322,Reggie Kelly\KellRe00,CIN,TE,28,15,14,0,0,0,0,0,0,0,,0,18,15,90,6.00,1,1,,1,,,15,30.0,30.0,22.5,,50,
323,Charles Lee\LeexCh00,ARI,WR,28,6,0,0,0,0,0,0,0,0,,0,18,11,152,13.82,0,0,,0,,,15,26.2,29.2,20.7,,122,
324,Tommy Maddox\MaddTo00,PIT,QB,34,4,2,34,71,406,2,4,8,26,3.25,0,0,0,0,,0,2,2,0,,,15,14.8,23.8,18.8,,54,
325,Brandon Manumaleuna\ManuBr00,STL,TE,25,14,14,0,0,0,0,0,1,2,2.00,0,20,13,129,9.92,1,2,2,1,,,15,28.1,33.1,21.6,,49,
326,Tab Perry\PerrTa00,CIN,WR,23,16,0,0,0,0,0,0,3,9,3.00,1,5,4,21,5.25,1,1,,2,,,15,19.0,19.0,17.0,,124,
327,Tony Richardson\RichTo00,KAN,RB,34,16,16,0,0,0,0,0,6,20,3.33,0,16,9,68,7.56,1,0,,1,,,15,23.8,23.8,19.3,,95,
328,Jerheme Urban\UrbaJe00,SEA,WR,25,4,1,0,0,0,0,0,0,0,,0,10,7,151,21.57,0,0,,0,,,15,22.1,25.1,18.6,,123,
329,Marc Boerigter\BoerMa00,KAN,WR,27,10,0,0,0,0,0,0,0,0,,0,16,8,119,14.88,0,0,,0,1,,14,21.9,24.9,17.9,,126,
330,Mark Campbell\CampMa00,BUF,TE,30,14,10,0,0,0,0,0,0,0,,0,29,19,139,7.32,0,0,,0,,,14,32.9,35.9,23.4,,52,
331,Aveion Cason\CasoAv00,STL,RB,26,2,0,0,0,0,0,0,10,65,6.50,1,1,1,11,11.00,0,0,,1,,,14,14.6,14.6,14.1,,97,
332,Arlen Harris\HarrAr00,STL,RB,25,16,0,0,0,0,0,0,13,21,1.62,1,5,4,34,8.50,0,0,,1,1,,14,17.5,17.5,15.5,,99,
333,Lousaka Polite\PoliLo00,DAL,RB,24,14,3,0,0,0,0,0,2,8,4.00,0,14,9,72,8.00,1,0,,1,,,14,23.0,23.0,18.5,,96,
334,Derrick Ward\WardDe01,NYG,RB,25,14,0,0,0,0,0,0,35,123,3.51,0,5,2,13,6.50,0,0,,0,,,14,15.6,18.6,14.6,,98,
335,Mike Bartrum*\BartMi00,PHI,TE,35,16,0,0,0,0,0,0,0,0,,0,2,2,6,3.00,2,0,,2,,,13,14.6,14.6,13.6,,53,
336,Troy Fleming\FlemTr00,TEN,RB,25,13,2,0,0,0,0,0,0,0,,0,15,10,69,6.90,1,0,,1,,,13,22.9,22.9,17.9,,100,
337,Bethel Johnson\JohnBe00,NWE,WR,26,11,1,0,0,0,0,0,0,0,,0,6,4,67,16.75,1,1,,1,,,13,16.7,16.7,14.7,,128,
338,Kevin Johnson\JohnKe01,DET,WR,29,6,2,0,0,0,0,0,0,0,,0,31,17,133,7.82,0,0,,0,,,13,30.3,33.3,21.8,,127,
339,Jason McAddley\McAdJa00,SFO,WR,26,12,2,0,0,0,0,0,0,0,,0,15,7,125,17.86,0,0,,0,,,13,19.5,22.5,16.0,,129,
340,Terrelle Smith\SmitTe00,CLE,RB,27,16,15,0,0,0,0,0,6,9,1.50,0,16,12,58,4.83,1,0,,1,,,13,24.7,24.7,18.7,,101,
341,Derick Armstrong\ArmsDe00,HOU,WR,26,13,3,0,0,0,0,0,0,0,,0,12,9,115,12.78,0,0,,0,,,12,20.5,23.5,16.0,,131,
342,Dwayne Carswell\CarsDw00,DEN,TE,33,7,0,0,0,0,0,0,0,0,,0,2,2,3,1.50,2,0,,2,,,12,14.3,14.3,13.3,,54,
343,Jonathan Smith\SmitJo00,BUF,WR,24,7,1,0,0,0,0,0,1,1,1.00,0,7,5,56,11.20,1,1,,1,,,12,16.7,16.7,14.2,,130,
344,Anthony Becht\BechAn00,TAM,TE,28,16,16,0,0,0,0,0,0,0,,0,25,16,112,7.00,0,0,,0,,,11,27.2,30.2,19.2,,55,
345,Casey Fitzsimmons\FitzCa00,DET,TE,25,14,2,0,0,0,0,0,0,0,,0,17,10,45,4.50,1,0,,1,,,11,20.5,20.5,15.5,,56,
346,William Green\GreeWi01,CLE,RB,26,8,0,0,0,0,0,0,20,78,3.90,0,8,5,30,6.00,0,0,,0,,,11,15.8,15.8,13.3,,103,
347,Brad Hoover\HoovBr00,CAR,RB,29,15,15,0,0,0,0,0,10,22,2.20,0,21,14,87,6.21,0,0,,0,,,11,24.9,24.9,17.9,,102,
348,Peerless Price\PricPe00,DAL,WR,29,7,1,0,0,0,0,0,1,9,9.00,0,9,6,96,16.00,0,0,,0,,,11,16.5,16.5,13.5,,132,
349,Patrick Ramsey\RamsPa00,WAS,QB,26,4,1,15,25,279,1,1,7,3,0.43,0,0,0,0,,0,2,1,0,,,11,11.5,13.5,12.5,,56,
350,Anthony Thomas\ThomAn01,2TM,RB,28,10,2,0,0,0,0,0,43,92,2.14,0,8,4,13,3.25,0,0,,0,,,11,14.5,14.5,12.5,,104,
351,Bradlee Van Pelt\VanPBr00,DEN,QB,25,3,0,2,8,7,0,0,11,48,4.36,1,0,0,0,,0,0,,1,,,11,11.1,11.1,11.1,,57,
352,Dee Brown\BrowDe02,KAN,RB,27,8,0,0,0,0,0,0,7,21,3.00,0,3,3,23,7.67,1,0,,1,,,10,13.4,13.4,11.9,,105,
353,Jameel Cook\CookJa00,TAM,RB,26,16,0,0,0,0,0,0,0,0,,0,10,7,43,6.14,1,0,,1,,,10,17.3,17.3,13.8,,106,
354,Jim Finn\FinnJi00,NYG,RB,29,16,13,0,0,0,0,0,0,0,,0,24,13,98,7.54,0,1,,0,,,10,22.8,22.8,16.3,,110,
355,Quinn Gray\GrayQu00,JAX,QB,26,1,0,8,14,100,2,0,3,1,0.33,0,0,0,0,,0,1,1,0,,,10,10.1,11.1,10.1,,59,
356,Rex Grossman\GrosRe00,CHI,QB,25,2,1,20,39,259,1,2,0,0,,0,0,0,0,,0,0,,0,,,10,10.4,12.4,12.4,,58,
357,Terry Jackson\JackTe00,SFO,RB,29,16,0,0,0,0,0,0,2,11,5.50,0,18,10,67,6.70,0,0,,0,1,,10,19.8,19.8,14.8,,109,
358,Taylor Jacobs\JacoTa00,WAS,WR,24,15,3,0,0,0,0,0,0,0,,0,25,11,100,9.09,0,0,,0,,,10,21.0,24.0,15.5,,134,
359,Justin Peelle\PeelJu00,SDG,TE,26,16,4,0,0,0,0,0,0,0,,0,20,11,38,3.45,1,0,,1,,,10,20.8,20.8,15.3,,57,
360,Jamal Robertson\RobeJa00,CAR,RB,28,7,0,0,0,0,0,0,14,41,2.93,1,2,0,0,,0,1,,1,,,10,10.1,10.1,10.1,,108,
361,Bobby Wade\WadeBo00,2TM,WR,24,14,1,0,0,0,0,0,1,1,1.00,0,29,14,120,8.57,0,10,4,1,,,10,24.1,31.1,17.1,,133,
362,Jason Wright\WrigJa01,CLE,RB,23,3,0,0,0,0,0,0,11,27,2.45,1,3,3,15,5.00,0,0,,1,,,10,13.2,13.2,11.7,,107,
363,Dwayne Blakley\BlakDw00,ATL,TE,26,16,1,0,0,0,0,0,0,0,,0,7,4,30,7.50,1,0,,1,,,9,13.0,13.0,11.0,,59,
364,Ran Carthon\CartRa00,IND,RB,24,6,0,0,0,0,0,0,13,18,1.38,1,1,1,10,10.00,0,1,,1,,,9,9.8,9.8,9.3,,114,
365,Darnerien McCants\McCaDa00,PHI,WR,29,12,0,0,0,0,0,0,0,0,,0,9,5,87,17.40,0,0,,0,,,9,13.7,13.7,11.2,,136,
366,John Navarre\NavaJo00,ARI,QB,25,1,0,14,24,174,1,1,0,0,,0,0,0,0,,0,1,,0,,,9,9.0,10.0,10.0,,60,
367,Josh Parry\ParrJo00,PHI,RB,27,16,11,0,0,0,0,0,0,0,,0,16,13,89,6.85,0,0,,0,,,9,21.9,21.9,15.4,,113,
368,Cory Schlesinger\SchlCo00,DET,RB,33,11,8,0,0,0,0,0,1,1,1.00,0,14,8,31,3.88,1,0,,1,,,9,17.2,17.2,13.2,,111,
369,Visanthe Shiancoe\ShiaVi00,NYG,TE,25,16,5,0,0,0,0,0,0,0,,0,17,8,91,11.38,0,0,,0,,,9,17.1,17.1,13.1,,58,
370,David Tyree*\TyreDa00,NYG,WR,25,13,0,0,0,0,0,0,0,0,,0,9,5,52,10.40,1,1,1,1,,,9,14.2,15.2,11.7,,135,
371,Leonard Weaver\WeavLe00,SEA,RB,23,16,0,0,0,0,0,0,17,80,4.71,0,3,1,12,12.00,0,0,,0,,,9,10.2,10.2,9.7,,112,
372,Dez White\WhitDe00,ATL,WR,26,6,3,0,0,0,0,0,0,0,,0,10,2,25,12.50,1,0,,1,,,9,10.5,10.5,9.5,,137,
373,David Boston\BostDa00,MIA,WR,27,5,0,0,0,0,0,0,0,0,,0,10,4,80,20.00,0,0,,0,,,8,12.0,12.0,10.0,,138,
374,Joe Burns\BurnJo00,BUF,RB,26,16,0,0,0,0,0,0,0,0,,0,1,1,19,19.00,1,0,,1,,,8,8.9,8.9,8.4,,115,
375,Dan Campbell\CampDa00,DAL,TE,29,16,12,0,0,0,0,0,0,0,,0,7,3,24,8.00,1,0,,1,,,8,11.4,11.4,9.9,,60,
376,Cam Cleeland\CleeCa00,STL,TE,30,9,3,0,0,0,0,0,0,0,,0,6,5,17,3.40,1,0,,1,,,8,12.7,12.7,10.2,,62,
377,Wesley Duke\DukeWe00,DEN,TE,24,3,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,1,0,,1,,,8,10.2,10.2,9.2,,61,
378,Jay Fiedler\FiedJa00,NYJ,QB,34,2,0,8,13,107,1,0,1,0,0.00,0,0,0,0,,0,1,,0,,,8,8.3,8.3,8.3,,62,
379,Terry Jones\JoneTe00,2TM,TE,26,8,5,0,0,0,0,0,0,0,,0,15,9,76,8.44,0,0,,0,,,8,16.6,16.6,12.1,,63,
380,Aaron Moorehead\MoorAa00,IND,WR,25,2,0,0,0,0,0,0,0,0,,0,11,7,75,10.71,0,0,,0,,,8,14.5,14.5,11.0,,139,
381,Seneca Wallace\WallSe00,SEA,QB,25,7,0,13,25,173,1,1,6,-5,-0.83,0,0,0,0,,0,2,,0,,,8,8.4,9.4,9.4,,61,
382,B.J. Askew\AskeB.00,NYJ,RB,25,10,1,0,0,0,0,0,13,59,4.54,0,1,1,11,11.00,0,0,,0,,,7,8.0,8.0,7.5,,119,
383,Tony Banks\BankTo00,HOU,QB,32,2,0,14,25,173,1,2,2,-2,-1.00,0,0,0,0,,0,0,,0,,,7,6.7,8.7,8.7,,63,
384,Derrick Blaylock\BlayDe00,NYJ,RB,26,7,1,0,0,0,0,0,17,53,3.12,0,4,3,17,5.67,0,0,,0,,,7,10.0,10.0,8.5,,120,
385,Madison Hedgecock\HedgMa00,STL,RB,24,16,7,0,0,0,0,0,1,0,0.00,0,11,9,69,7.67,0,0,,0,,,7,15.9,15.9,11.4,,121,
386,Mike Karney\KarnMi00,NOR,RB,24,16,14,0,0,0,0,0,6,12,2.00,0,13,10,61,6.10,0,0,,0,,,7,17.3,17.3,12.3,,117,
387,Bruce Perry\PerrBr01,PHI,RB,24,2,1,0,0,0,0,0,16,74,4.63,0,2,0,0,,0,0,,0,,,7,7.4,7.4,7.4,,116,
388,Andrae Thurman\ThurAn00,2TM,WR,25,15,1,0,0,0,0,0,0,0,,0,14,7,92,13.14,0,1,1,0,,,7,14.2,15.2,10.7,,140,
389,Moe Williams\WillMo00,MIN,RB,31,6,1,0,0,0,0,0,13,20,1.54,0,14,8,52,6.50,0,1,,0,,,7,15.2,15.2,11.2,,118,
390,Sam Aiken\AikeSa00,BUF,WR,25,16,2,0,0,0,0,0,0,0,,0,13,4,57,14.25,0,0,,0,,,6,9.7,9.7,7.7,,144,
391,Jeff Blake\BlakJe00,CHI,QB,35,2,0,8,9,55,1,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,6,6.1,6.1,6.1,,64,
392,Mike Cloud\ClouMi00,2TM,RB,30,7,0,0,0,0,0,0,24,59,2.46,0,2,0,0,,0,0,,0,,,6,5.9,5.9,5.9,,125,
393,Darnell Dinkins\DinkDa00,BAL,TE,28,16,4,0,0,0,0,0,0,0,,0,13,6,55,9.17,0,0,,0,,,6,11.5,11.5,8.5,,68,
394,John Gilmore\GilmJo00,CHI,TE,26,16,0,0,0,0,0,0,0,0,,0,4,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,65,
395,Earnest Graham\GrahEa00,TAM,RB,25,16,0,0,0,0,0,0,28,83,2.96,0,1,0,0,,0,1,1,0,,,6,6.3,7.3,6.3,,124,
396,Justin Green\GreeJu00,BAL,RB,23,12,4,0,0,0,0,0,5,4,0.80,0,8,7,32,4.57,0,0,,0,1,,6,12.6,12.6,9.1,,126,
397,Will Heller\HellWi00,MIA,TE,24,7,0,0,0,0,0,0,0,0,,0,2,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,66,
398,Vincent Jackson\JackVi00,SDG,WR,22,8,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,0,,0,,,6,8.9,8.9,7.4,,142,
399,Dan Kreider\KreiDa00,PIT,RB,28,16,8,0,0,0,0,0,3,21,7.00,0,11,7,43,6.14,0,0,,0,,,6,13.4,13.4,9.9,,123,
400,Chad Lewis\LewiCh00,PHI,TE,34,8,0,0,0,0,0,0,0,0,,0,9,5,64,12.80,0,0,,0,,,6,11.4,11.4,8.9,,64,
401,Clarence Moore\MoorCl00,BAL,WR,23,4,1,0,0,0,0,0,0,0,,0,19,3,59,19.67,0,0,,0,,,6,8.9,8.9,7.4,,143,
402,Moran Norris\NorrMo00,HOU,RB,27,16,5,0,0,0,0,0,0,0,,0,1,1,4,4.00,1,0,,1,,,6,7.4,7.4,6.9,,122,
403,Cody Pickett\PickCo00,SFO,QB,25,5,2,14,35,140,0,2,13,42,3.23,0,0,0,0,,0,3,,0,,,6,5.8,7.8,7.8,,66,
404,Nate Poole\PoolNa01,NOR,WR,28,7,0,0,0,0,0,0,0,0,,0,4,3,63,21.00,0,0,,0,,,6,9.3,9.3,7.8,,141,
405,Jerame Tuman\TumaJe00,PIT,TE,29,15,9,0,0,0,0,0,0,0,,0,4,3,57,19.00,0,0,,0,,,6,8.7,8.7,7.2,,67,
406,Chris Weinke\WeinCh00,CAR,QB,33,3,0,7,13,64,1,0,8,-5,-0.63,0,0,0,0,,0,0,,0,,,6,6.1,6.1,6.1,,65,
407,Billy Bajema\BajeBi00,SFO,TE,23,15,7,0,0,0,0,0,0,0,,0,10,5,54,10.80,0,0,,0,,,5,10.4,10.4,7.9,,70,
408,Lorenzo Diamond\DiamLo00,MIA,TE,26,16,7,0,0,0,0,0,0,0,,0,12,8,54,6.75,0,0,,0,,,5,13.4,13.4,9.4,,69,
409,Jason Dunn\DunnJa00,KAN,TE,32,16,1,0,0,0,0,0,0,0,,0,9,5,53,10.60,0,0,,0,,,5,10.3,10.3,7.8,,71,
410,Brian Jones\JoneBr01,JAX,TE,24,13,1,0,0,0,0,0,0,0,,0,6,3,49,16.33,0,0,,0,,,5,7.9,7.9,6.4,,72,
411,Matt Mauck\MaucMa00,TEN,QB,26,2,1,15,27,136,0,1,7,39,5.57,0,0,0,0,,0,1,1,0,,,5,5.3,7.3,6.3,,67,
412,Damien Nash\NashDa00,TEN,RB,23,3,0,0,0,0,0,0,6,32,5.33,0,3,3,14,4.67,0,0,,0,,,5,7.6,7.6,6.1,,127,
413,Reggie Newhouse\NewhRe00,ARI,WR,24,3,1,0,0,0,0,0,0,0,,0,10,4,45,11.25,0,0,,0,,,5,8.5,8.5,6.5,,145,
414,Paul Smith\SmitPa00,DET,RB,27,12,5,0,0,0,0,0,4,16,4.00,0,12,6,49,8.17,0,1,1,0,,,5,10.5,11.5,7.5,,128,
415,Otis Amey\AmeyFr00,SFO,,24,11,0,0,0,0,0,0,0,0,,0,4,0,0,,0,1,1,1,,,4,4.0,5.0,4.0,,147,
416,Joel Dreessen\DreeJo00,NYJ,TE,23,14,0,0,0,0,0,0,0,0,,0,10,5,41,8.20,0,0,,0,,,4,9.1,9.1,6.6,,74,
417,Justin Fargas\FargJu00,OAK,RB,25,14,0,0,0,0,0,0,5,28,5.60,0,5,1,9,9.00,0,0,,0,,,4,4.7,4.7,4.2,,134,
418,J.P. Foschi\FoscJo00,OAK,RB,23,10,5,0,0,0,0,0,0,0,,0,11,6,37,6.17,0,0,,0,,,4,9.7,9.7,6.7,,135,
419,Lamont Hall\HallLa00,NOR,TE,31,16,5,0,0,0,0,0,0,0,,0,7,6,36,6.00,0,0,,0,,,4,9.6,9.6,6.6,,75,
420,James Jackson\JackJa00,ARI,RB,29,8,0,0,0,0,0,0,4,11,2.75,0,4,2,31,15.50,0,0,,0,,,4,6.2,6.2,5.2,,130,
421,Jason McKie\McKiJa00,CHI,RB,25,8,2,0,0,0,0,0,3,22,7.33,0,4,4,15,3.75,0,0,,0,,,4,7.7,7.7,5.7,,136,
422,Donovan Morgan\MorgDo00,HOU,WR,23,3,0,0,0,0,0,0,0,0,,0,9,4,42,10.50,0,0,,0,,,4,8.2,8.2,6.2,,146,
423,James Mungro\MungJa00,IND,RB,27,12,0,0,0,0,0,0,7,15,2.14,0,3,3,28,9.33,0,0,,0,,,4,7.3,7.3,5.8,,129,
424,Terrence Murphy\MurpTe00,GNB,WR,23,3,0,0,0,0,0,0,0,0,,0,11,5,36,7.20,0,0,,0,,,4,8.6,8.6,6.1,,148,
425,Cecil Sapp\SappCe00,DEN,RB,27,16,0,0,0,0,0,0,5,21,4.20,0,2,2,17,8.50,0,0,,0,,,4,5.8,5.8,4.8,,133,
426,Stephen Spach\SpacSt00,PHI,TE,23,13,1,0,0,0,0,0,0,0,,0,12,7,42,6.00,0,0,,0,,,4,11.2,11.2,7.7,,73,
427,Lee Suggs\SuggLe00,CLE,RB,25,8,0,0,0,0,0,0,8,15,1.88,0,8,6,26,4.33,0,0,,0,,,4,10.1,10.1,7.1,,131,
428,Kris Wilson\WilsKr00,KAN,RB,24,14,1,0,0,0,0,0,1,6,6.00,0,5,3,33,11.00,0,0,,0,,,4,6.9,6.9,5.4,,132,
429,Bam Childress\ChilBr00,NWE,WR,23,1,0,0,0,0,0,0,0,0,,0,4,3,32,10.67,0,0,,0,,,3,6.2,6.2,4.7,,149,
430,Chris Hetherington\HethCh00,SFO,RB,33,16,6,0,0,0,0,0,1,3,3.00,0,9,5,26,5.20,0,0,,0,,,3,7.9,7.9,5.4,,137,
431,Patrick Johnson\JohnPa00,BAL,WR,29,6,0,0,0,0,0,0,0,0,,0,5,2,31,15.50,0,0,,0,,,3,5.1,5.1,4.1,,150,
432,Teyo Johnson\JohnTe00,ARI,TE,24,6,3,0,0,0,0,0,0,0,,0,3,3,29,9.67,0,0,,0,,,3,5.9,5.9,4.4,,76,
433,Brian Kozlowski\KozlBr00,WAS,TE,35,16,0,0,0,0,0,0,0,0,,0,3,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,80,
434,Matt Murphy\MurpMa00,HOU,TE,25,9,2,0,0,0,0,0,0,0,,0,4,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,78,
435,Kassim Osgood\OsgoKa00,SDG,WR,25,12,3,0,0,0,0,0,1,4,4.00,0,5,2,21,10.50,0,0,,0,,,3,4.5,4.5,3.5,,153,
436,Dante Ridgeway\RidgDa00,NYJ,WR,21,8,0,0,0,0,0,0,0,0,,0,3,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,152,
437,Philip Rivers\RivePh00,SDG,QB,24,2,0,12,22,115,0,1,1,-1,-1.00,0,0,0,0,,0,2,,0,,,3,2.5,3.5,3.5,,69,
438,Jeff Robinson\RobiJe00,STL,TE,35,5,1,0,0,0,0,0,0,0,,0,3,1,28,28.00,0,0,,0,,,3,3.8,3.8,3.3,,77,
439,Tony Stewart\StewTo00,CIN,TE,26,14,3,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,0,,0,,,3,6.6,6.6,4.6,,79,
440,Marques Tuiasosopo\TuiaMa00,OAK,QB,26,1,1,14,26,124,1,2,2,19,9.50,0,0,0,0,,0,2,2,0,,,3,2.9,6.9,4.9,,68,
441,Javon Walker\WalkJa00,GNB,WR,27,1,1,0,0,0,0,0,0,0,,0,5,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,151,
442,Mark Bruener\BrueMa00,HOU,TE,33,16,15,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,81,
443,Steve Bush\BushSt00,SFO,TE,31,15,2,0,0,0,0,0,0,0,,0,4,3,21,7.00,0,0,,0,,,2,5.1,5.1,3.6,,82,
444,Ronnie Cruz\CruzRo00,KAN,RB,24,14,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,145,
445,Troy Edwards\EdwaTr00,DET,WR,28,3,0,0,0,0,0,0,0,0,,0,2,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,157,
446,Tim Euhus\EuhuTi00,BUF,TE,25,11,3,0,0,0,0,0,0,0,,0,5,3,17,5.67,0,0,,0,,,2,4.7,4.7,3.2,,86,
447,Jimmy Farris\FarrJi00,WAS,WR,27,4,0,0,0,0,0,0,0,0,,0,2,1,18,18.00,0,0,,0,,,2,2.8,2.8,2.3,,156,
448,Cortez Hankton\HankCo00,JAX,WR,24,6,0,0,0,0,0,0,0,0,,0,6,3,15,5.00,0,0,,0,,,2,4.5,4.5,3.0,,158,
449,Paul Irons\IronPa00,CLE,TE,22,2,1,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,87,
450,Bryan Johnson\JohnBr01,CHI,RB,27,7,6,0,0,0,0,0,1,5,5.00,0,5,5,15,3.00,0,0,,0,,,2,7.0,7.0,4.5,,138,
451,Vonta Leach\LeacVo00,GNB,RB,24,16,5,0,0,0,0,0,0,0,,0,10,5,19,3.80,0,0,,0,,,2,6.9,6.9,4.4,,140,
452,Travis Minor\MinoTr00,MIA,RB,26,16,0,0,0,0,0,0,5,17,3.40,0,1,1,0,0.00,0,0,,0,,,2,2.7,2.7,2.2,,144,
453,Richard Owens\OwenRi00,MIN,TE,25,16,2,0,0,0,0,0,0,0,,0,2,2,18,9.00,0,0,,0,,,2,3.8,3.8,2.8,,85,
454,Jerome Pathon\PathJe00,ATL,WR,30,9,0,0,0,0,0,0,0,0,,0,3,1,18,18.00,0,0,,0,,,2,2.8,2.8,2.3,,155,
455,Brett Pierce\PierBr00,DAL,TE,24,10,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,88,
456,Gabe Reid\ReidGa00,CHI,TE,28,16,3,0,0,0,0,0,0,0,,0,6,3,20,6.67,0,0,,0,,,2,5.0,5.0,3.5,,84,
457,Alan Ricard\RicaAl00,BAL,RB,28,2,2,0,0,0,0,0,0,0,,0,3,2,18,9.00,0,0,,0,,,2,3.8,3.8,2.8,,142,
458,Kordell Stewart\StewKo00,BAL,QB,33,1,0,0,0,0,0,0,4,24,6.00,0,1,0,0,,0,0,,0,,,2,2.4,2.4,2.4,,70,
459,Darius Watts\WattDa00,DEN,WR,24,6,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,154,
460,Jamel White\WhitJa00,BAL,RB,28,5,0,0,0,0,0,0,6,17,2.83,0,1,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,143,
461,Roland Williams\WillRo01,STL,TE,30,4,3,0,0,0,0,0,0,0,,0,3,3,21,7.00,0,0,,0,,,2,5.1,5.1,3.6,,83,
462,Walter Williams\WillWa02,GNB,RB,28,2,0,0,0,0,0,0,0,0,,0,2,1,19,19.00,0,0,,0,,,2,2.9,2.9,2.4,,141,
463,Amos Zereoue\ZereAm00,NWE,RB,29,3,0,0,0,0,0,0,7,14,2.00,0,1,1,5,5.00,0,0,,0,,,2,2.9,2.9,2.4,,139,
464,Damien Anderson\AndeDa00,ARI,RB,26,5,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,148,
465,Richard Angulo\AnguRi00,MIN,TE,25,2,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,91,
466,Fred Beasley\BeasFr00,SFO,RB,31,9,7,0,0,0,0,0,0,0,,0,3,2,12,6.00,0,0,,0,,,1,3.2,3.2,2.2,,146,
467,Eddie Berlin\BerlEd00,CHI,WR,27,5,0,0,0,0,0,0,0,0,,0,4,2,9,4.50,0,0,,0,,,1,2.9,2.9,1.9,,162,
468,Terrance Copper\CoppTe00,DAL,WR,23,16,0,0,0,0,0,0,0,0,,0,4,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,164,
469,Ronald Curry\CurrRo01,OAK,WR,26,2,0,0,0,0,0,0,0,0,,0,2,2,12,6.00,0,0,,0,,,1,3.2,3.2,2.2,,160,
470,Gregg Guenther\GuenGr00,TEN,TE,23,5,0,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,90,
471,Ben Hartsock\HartBe00,IND,TE,25,7,0,0,0,0,0,0,0,0,,0,2,2,8,4.00,0,0,,0,,,1,2.8,2.8,1.8,,93,
472,Robert Johnson\JohnRo04,WAS,TE,25,2,0,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,0,,0,,,1,2.4,2.4,1.9,,89,
473,Kliff Kingsbury\KingKl00,NYJ,QB,26,1,0,1,2,17,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,72,
474,Jon Kitna\KitnJo00,CIN,QB,33,3,0,17,29,99,0,2,2,14,7.00,0,0,0,0,,0,0,,0,,,1,1.4,3.4,3.4,,71,
475,Matt Kranchick\KranMa00,2TM,TE,26,6,1,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,95,
476,Glenn Martinez\MartGl00,DET,WR,24,5,0,0,0,0,0,0,0,0,,0,7,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,161,
477,Fred McCrary\McCrFr00,ATL,RB,33,15,0,0,0,0,0,0,0,0,,0,3,3,12,4.00,0,0,,0,,,1,4.2,4.2,2.7,,147,
478,Dave Moore\MoorDa00,TAM,TE,36,16,1,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,96,
