,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
478,Troy Williamson\WillTr01,JAX,WR,26,2,1,0,0,0,0,0,0,0,,0,4,3,34,11.33,0,1,1,0,,,1,4.4,5.4,2.9,,155,
479,Jake Allen\AlleJa24,2TM,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,173,
480,B.J. Askew\AskeB.00,TAM,RB,29,5,2,0,0,0,0,0,1,0,0.00,0,2,2,3,1.50,0,0,,0,,,,2.3,2.3,1.3,,154,
481,Brock Bolen\BoleBr00,JAX,,24,3,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,158,
482,Colin Cloherty\ClohCo00,IND,TE,22,1,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,98,
483,Andre Coleman\ColeAn21,SDG,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,
484,James Dearth\DearJa00,NYJ,,33,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,112,
485,Biren Ealy\EalyBi00,GNB,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,176,
486,Dominique Edison\EdisDo00,TEN,,23,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,191,
487,Tony Fiammetta\FiamTo00,CAR,,23,10,2,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,162,
488,Matt Flynn\FlynMa00,GNB,QB,24,15,0,7,12,58,0,1,5,-5,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,0.8,0.8,,74,
489,Eric Fowler\FowlEr20,DET,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,180,
490,Sam Giguere\GiguSa00,IND,,24,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,174,
491,Anthony Gonzalez\GonzAn00,IND,,25,1,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,175,
492,Dan Gronkowski\GronDa00,DET,TE,24,2,0,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,95,
493,Rex Grossman\GrosRe00,HOU,QB,29,1,0,3,9,33,0,1,3,9,3.00,0,0,0,0,,0,1,,0,,,,0.2,1.2,1.2,,68,
494,Matt Gutierrez\GutiMa00,KAN,QB,25,1,0,1,1,3,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,69,
495,Justin Harper\HarpJu01,BAL,,24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,169,
496,Clark Harris\HarrCl20,CIN,,25,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,106,
497,Mike Hass\HassMi00,SEA,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,190,
498,Chris Henry\HenrCh01,TEN,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,157,
499,Darius Hill\HillDa03,CIN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,108,
500,Nathan Hodel\HodeNa20,DET,,32,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,114,
501,Kareem Huggins\HuggKa00,TAM,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,165,
502,Juaquin Iglesias\IgleJu00,CHI,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,192,
503,Justin Jenkins\JenkJu00,BUF,WR,29,12,0,0,0,0,0,0,1,-3,-3.00,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,194,
504,Adam Jennings\JennAd00,DET,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
505,Brian Jennings\JennBr00,SFO,,33,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,104,
506,Quinn Johnson\JohnQu00,GNB,RB,23,9,0,0,0,0,0,0,0,0,,0,4,2,4,2.00,0,0,,0,,,,2.4,2.4,1.4,,153,
507,Nate Jones\JoneNa21,STL,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,168,
508,Matt Lawrence\LawrMa00,BAL,RB,24,8,0,0,0,0,0,0,4,0,0.00,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,152,
509,Mike Leach\LeacMi00,ARI,,33,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,
510,J.P. Losman\LosmJ.00,OAK,QB,28,1,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,72,
511,Marcus Mailei\MailMa00,NOR,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,164,
512,Glenn Martinez\MartGl00,HOU,,28,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,185,
513,Michael Matthews\MattMi00,2TM,,26,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,102,
514,Josh McCown\McCoJo01,CAR,QB,30,1,0,1,6,2,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,71,
515,Luke McCown\McCoLu00,JAX,QB,28,3,0,1,3,2,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,70,
516,Shaun McDonald\McDoSh00,PIT,,28,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,188,
517,Kenny McKinley\McKiKe00,DEN,,22,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,177,
518,Sean Morey\MoreSe00,ARI,,33,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,167,
519,Cameron Morrah\MorrCa00,SEA,TE,22,3,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,96,
520,Matthew Mulligan\MullMa00,NYJ,TE,24,5,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,99,
521,Jordan Norwood\NorwJo00,PHI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,187,
522,Oren O'Neal\ONeaOr00,OAK,RB,26,4,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,166,
523,Buck Ortega\OrteBu00,NOR,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,103,
524,Montell Owens\OwenMo01,JAX,RB,25,16,0,0,0,0,0,0,2,1,0.50,0,1,0,0,,0,0,,0,,,,0.1,0.1,0.1,,156,
525,Cedric Peerman\PeerCe00,DET,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,161,
526,Zach Potter\PottZa99,JAX,TE,23,1,1,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,97,
527,Chris Pressley\PresCh00,TAM,RB,23,7,3,0,0,0,0,0,1,0,0.00,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,155,
528,Maurice Purify\PuriMa00,CIN,,23,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,184,
529,Richard Quinn\QuinRi00,DEN,,23,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,100,
530,Isaac Redman\RedmIs20,PIT,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,159,
531,Jeff Robinson\RobiJe00,SEA,,39,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,113,
532,Jerome Simpson\SimpJe00,CIN,,23,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,178,
533,Justin Snow\SnowJu00,IND,,33,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,
534,Jim Sorgi\SorgJi00,IND,,29,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,73,
535,Derek Stanley\StanDe00,STL,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,179,
536,Craig Stevens\StevCr00,TEN,,25,12,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,110,
537,Brad St. Louis\StLoBr00,CIN,,33,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,107,
538,Frank Summers\SummFr00,PIT,,24,2,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,163,
539,Brett Swain\SwaiBr00,GNB,,24,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,193,
540,Patrick Turner\TurnPa00,MIA,,22,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,171,
541,David Tyree\TyreDa00,BAL,,29,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,170,
542,Tiquan Underwood\UndeTi00,JAX,,22,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,183,
543,Javon Walker\WalkJa00,OAK,,31,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,186,
544,Chauncey Washington\WashCh00,DAL,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,160,
545,Chris Williams\WillCh03,CHI,,24,16,16,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,181,
546,Matt Willis\WillMa00,DEN,,25,1,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,182,
547,George Wilson\WilsGe01,BUF,,28,16,12,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,189,
548,Joe Zelenka\ZeleJo00,ATL,,33,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,109,
549,Keith Zinger\ZingKe20,ATL,,25,15,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,101,
550,J.T. O'Sullivan\OSulJ.00,CIN,QB,30,3,0,4,11,40,0,0,3,12,4.00,0,0,0,0,,0,2,2,0,,,-1,-1.2,0.8,-1.2,,75,
551,Jeff Garcia\GarcJe00,PHI,QB,39,1,0,0,0,0,0,0,3,-2,-0.67,0,0,0,0,,0,1,1,0,,,-2,-2.2,-1.2,-2.2,,77,
552,Caleb Hanie\HaniCa00,CHI,QB,24,2,0,3,7,11,0,1,0,0,,0,0,0,0,,0,0,,0,,,-2,-1.6,-0.6,-0.6,,76,
553,Chris Simms\SimmCh00,DEN,QB,29,3,1,5,17,23,0,1,3,-4,-1.33,0,0,0,0,,0,1,1,0,,,-3,-3.5,-1.5,-2.5,,78,
554,Curtis Painter\PainCu00,IND,QB,24,2,0,8,28,83,0,2,3,4,1.33,0,0,0,0,,0,2,2,0,,,-4,-4.3,-0.3,-2.3,,79,
