,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
315,Eric Weems*\WeemEr00,ATL,WR,25,16,4,0,0,0,0,0,0,0,,0,6,6,61,10.17,0,0,,2,,,18,24.1,24.1,21.1,,124,
316,Lance Ball\BallLa00,DEN,RB,25,10,0,0,0,0,0,0,41,158,3.85,0,6,3,16,5.33,0,1,,0,,,17,20.4,23.4,18.9,,83,
317,Mike Bell\BellMi00,2TM,RB,27,16,1,0,0,0,0,0,47,99,2.11,0,10,7,67,9.57,0,2,,0,,,17,23.6,23.6,20.1,,84,
318,Alge Crumpler\CrumAl00,NWE,TE,33,16,10,0,0,0,0,0,0,0,,0,10,6,52,8.67,2,0,,2,,,17,23.2,23.2,20.2,,55,
319,Joey Galloway\GallJo00,WAS,WR,39,10,4,0,0,0,0,0,0,0,,0,38,12,173,14.42,0,0,,0,,,17,29.3,32.3,23.3,,127,
320,Verran Tucker\TuckVe00,KAN,WR,22,11,2,0,0,0,0,0,0,0,,0,19,6,114,19.00,1,0,,1,,,17,23.4,26.4,20.4,,126,
321,Terrance Copper\CoppTe00,KAN,WR,28,16,3,0,0,0,0,0,0,0,,0,28,18,157,8.72,0,0,,0,,,16,33.7,36.7,24.7,,129,
322,Julian Edelman\EdelJu00,NWE,WR,24,15,3,0,0,0,0,0,2,14,7.00,0,14,7,86,12.29,0,1,,1,,,16,23.0,23.0,19.5,,128,
323,Justin Peelle\PeelJu00,ATL,TE,31,13,8,0,0,0,0,0,0,0,,0,15,10,96,9.60,1,0,,1,,,16,25.6,25.6,20.6,,56,
324,Dominic Rhodes\RhodDo00,IND,RB,31,3,0,0,0,0,0,0,37,172,4.65,0,4,1,4,4.00,0,1,1,0,,,16,16.6,20.6,16.1,,86,
325,Fred Taylor\TaylFr00,NWE,RB,34,7,0,0,0,0,0,0,43,155,3.60,0,3,2,6,3.00,0,0,,0,,,16,18.1,21.1,17.1,,85,
326,Devin Aromashodu\AromDe00,CHI,WR,26,14,2,0,0,0,0,0,0,0,,0,24,10,149,14.90,0,0,,0,,,15,24.9,27.9,19.9,,131,
327,Dezmon Briscoe\BrisDe00,TAM,WR,21,2,0,0,0,0,0,0,0,0,,0,7,6,93,15.50,1,0,,1,,,15,21.3,21.3,18.3,,130,
328,Eric Decker\DeckEr00,DEN,WR,23,14,0,0,0,0,0,0,0,0,,0,8,6,106,17.67,1,3,1,1,,,15,20.6,24.6,17.6,,132,
329,Daniel Graham\GrahDa00,DEN,TE,32,16,16,0,0,0,0,0,0,0,,0,37,18,148,8.22,0,1,,0,,,15,32.8,35.8,23.8,,57,
330,Jim Kleinsasser\KleiJi00,MIN,TE,33,16,7,0,0,0,0,0,0,0,,0,21,17,148,8.71,0,0,,0,,,15,31.8,34.8,23.3,,58,
331,Todd Bouman\BoumTo00,JAX,QB,38,1,1,18,34,222,2,2,2,8,4.00,0,0,0,0,,0,0,,0,,,14,13.7,15.7,15.7,,53,
332,Naaman Roosevelt\RoosNa00,BUF,WR,23,6,1,0,0,0,0,0,1,3,3.00,0,17,9,139,15.44,0,0,,0,,,14,23.2,26.2,18.7,,133,
333,Matt Spaeth\SpaeMa00,PIT,TE,27,14,13,0,0,0,0,0,0,0,,0,18,9,80,8.89,1,0,,1,,,14,23.0,23.0,18.5,,59,
334,Maurice Stovall\StovMa00,TAM,WR,25,12,1,0,0,0,0,0,0,0,,0,9,7,81,11.57,1,0,,1,,,14,21.1,21.1,17.6,,134,
335,Tyrell Sutton\SuttTy00,CAR,RB,24,9,0,0,0,0,0,0,13,71,5.46,0,12,12,70,5.83,0,0,,0,,,14,26.1,26.1,20.1,,87,
336,Danny Ware\WareDa00,NYG,RB,25,14,0,0,0,0,0,0,20,73,3.65,0,9,7,67,9.57,0,0,,0,,,14,21.0,21.0,17.5,,88,
337,Clay Harbor\HarbCl00,PHI,TE,23,9,6,0,0,0,0,0,0,0,,0,15,9,72,8.00,1,0,,1,,,13,22.2,22.2,17.7,,60,
338,Spencer Larsen\LarsSp99,DEN,RB,26,11,5,0,0,0,0,0,3,18,6.00,0,5,5,51,10.20,1,0,,1,,,13,17.9,17.9,15.4,,90,
339,Sammy Morris\MorrSa00,NWE,RB,33,16,0,0,0,0,0,0,20,56,2.80,0,12,7,77,11.00,0,1,,0,,,13,20.3,20.3,16.8,,89,
340,Dimitri Nance\NancDi00,GNB,RB,22,12,0,0,0,0,0,0,36,95,2.64,0,4,3,30,10.00,0,0,,0,,,13,15.5,15.5,14.0,,92,
341,Michael Robinson\RobiMi00,SEA,RB,27,11,4,1,1,28,0,0,12,77,6.42,0,13,8,37,4.63,0,0,,0,,,13,20.5,20.5,16.5,,91,
342,David Anderson\AndeDa01,HOU,WR,27,12,1,0,0,0,0,0,0,0,,0,18,11,117,10.64,0,0,,0,,,12,22.7,25.7,17.2,,138,
343,Jackie Battle\BattJa00,KAN,RB,27,16,0,0,0,0,0,0,20,50,2.50,1,3,1,9,9.00,0,0,,1,,,12,12.9,12.9,12.4,,94,
344,David Clowney\ClowDa00,2TM,WR,25,13,0,0,0,0,0,0,0,0,,0,16,7,124,17.71,0,0,,0,,,12,19.4,22.4,15.9,,135,
345,Sam Hurd\HurdSa00,DAL,WR,25,15,1,0,0,0,0,0,0,0,,0,23,14,120,8.57,0,0,,0,,,12,26.0,29.0,19.0,,137,
346,Laurence Maroney\MaroLa00,DEN,RB,25,4,3,0,0,0,0,0,36,74,2.06,0,7,4,50,12.50,0,1,,0,,,12,16.4,16.4,14.4,,93,
347,Cameron Morrah\MorrCa00,SEA,TE,23,15,3,0,0,0,0,0,0,0,,0,18,9,117,13.00,0,0,,0,,,12,20.7,23.7,16.2,,62,
348,Kassim Osgood\OsgoKa00,JAX,WR,30,16,3,0,0,0,0,0,0,0,,0,16,6,60,10.00,1,0,,1,,,12,18.0,18.0,15.0,,136,
349,Ben Patrick\PatrBe00,ARI,TE,26,15,7,0,0,0,0,0,0,0,,0,18,15,123,8.20,0,1,,0,,,12,27.3,30.3,19.8,,61,
350,Robert Royal\RoyaRo00,CLE,TE,31,15,4,0,0,0,0,0,0,0,,0,12,5,56,11.20,1,0,,1,,,12,16.6,16.6,14.1,,63,
351,James Starks\StarJa00,GNB,RB,24,3,0,0,0,0,0,0,29,101,3.48,0,4,2,15,7.50,0,0,,0,,,12,13.6,16.6,12.6,,95,
352,Mark Brunell\BrunMa00,NYJ,QB,40,2,0,7,13,117,2,1,0,0,,0,0,0,0,,0,0,,0,,,11,10.7,11.7,11.7,,54,
353,John Conner\ConnJo00,NYJ,RB,23,16,0,0,0,0,0,0,8,44,5.50,1,4,2,9,4.50,0,0,,1,,,11,13.3,13.3,12.3,,96,
354,James Davis\DaviJa03,2TM,RB,24,7,0,0,0,0,0,0,19,60,3.16,0,5,4,45,11.25,0,0,,0,,,11,14.5,14.5,12.5,,100,
355,Kevin Faulk\FaulKe00,NWE,RB,34,2,2,0,0,0,0,0,8,45,5.63,0,10,6,62,10.33,0,0,,0,,,11,16.7,16.7,13.7,,99,
356,Jerome Felton\FeltJe00,DET,RB,24,16,2,0,0,0,0,0,22,76,3.45,0,15,8,54,6.75,0,1,1,0,,,11,19.0,20.0,15.0,,98,
357,Chris Gronkowski\GronCh00,DAL,RB,24,14,7,0,0,0,0,0,5,17,3.40,0,14,7,35,5.00,1,0,,1,,,11,18.2,18.2,14.7,,97,
358,Donte' Stallworth\StalDo00,BAL,WR,30,8,0,0,0,0,0,0,5,45,9.00,0,5,2,82,41.00,0,1,1,0,,,11,12.7,13.7,11.7,,141,
359,Jonathan Stupar\StupJo00,BUF,TE,26,16,3,0,0,0,0,0,0,0,,0,13,12,111,9.25,0,1,,0,,,11,23.1,26.1,17.1,,64,
360,Tiquan Underwood\UndeTi00,JAX,WR,23,10,0,0,0,0,0,0,0,0,,0,22,8,111,13.88,0,0,,0,,,11,19.1,22.1,15.1,,139,
361,Roydell Williams\WillRo05,WAS,WR,29,16,0,0,0,0,0,0,0,0,,0,18,8,109,13.63,0,0,,0,,,11,18.9,21.9,14.9,,140,
362,Aaron Brown\BrowAa00,DET,RB,25,6,0,0,0,0,0,0,17,58,3.41,0,13,8,45,5.63,0,0,,0,,,10,18.3,18.3,14.3,,102,
363,James Casey\CaseJa00,HOU,RB,26,16,4,0,0,0,0,0,0,0,,0,14,8,98,12.25,0,0,,0,,,10,17.8,17.8,13.8,,106,
364,Heath Evans\EvanHe00,NOR,RB,32,16,6,0,0,0,0,0,2,2,1.00,0,11,7,41,5.86,1,0,,1,,,10,17.3,17.3,13.8,,103,
365,Ahmard Hall\HallAh00,TEN,RB,31,16,4,0,0,0,0,0,1,1,1.00,0,20,15,100,6.67,0,0,,0,,,10,25.1,28.1,17.6,,104,
366,Will Heller\HellWi00,DET,TE,29,16,5,0,0,0,0,0,0,0,,0,5,4,37,9.25,1,0,,1,,,10,13.7,13.7,11.7,,67,
367,Max Komar\KomaMa00,ARI,WR,23,8,0,0,0,0,0,0,0,0,,0,22,12,117,9.75,0,3,1,0,,,10,21.7,25.7,15.7,,145,
368,Brandon Manumaleuna\ManuBr00,CHI,TE,30,16,13,0,0,0,0,0,0,0,,0,7,5,43,8.60,1,0,,1,,,10,15.3,15.3,12.8,,66,
369,David Martin\MartDa00,BUF,TE,31,16,9,0,0,0,0,0,0,0,,0,8,7,43,6.14,1,0,,1,,,10,17.3,17.3,13.8,,65,
370,Chaz Schilens\SchiCh00,OAK,WR,25,5,0,0,0,0,0,0,0,0,,0,9,5,40,8.00,1,0,,1,,,10,15.0,15.0,12.5,,143,
371,Steve Slaton\SlatSt00,HOU,RB,24,12,1,0,0,0,0,0,19,93,4.89,0,4,3,11,3.67,0,0,,0,,,10,13.4,13.4,11.9,,101,
372,Naufahu Tahi\TahiNa00,MIN,RB,29,15,7,0,0,0,0,0,1,1,1.00,0,6,6,39,6.50,1,0,,1,,,10,16.0,16.0,13.0,,105,
373,Stephen Williams\WillSt01,ARI,WR,24,11,3,0,0,0,0,0,0,0,,0,23,9,101,11.22,0,0,,0,,,10,19.1,22.1,14.6,,142,
374,Dominique Zeigler\ZiegDo00,SFO,WR,26,11,0,0,0,0,0,0,0,0,,0,15,9,98,10.89,0,0,,0,,,10,18.8,18.8,14.3,,144,
375,Dennis Dixon\DixoDe00,PIT,QB,25,2,2,22,32,254,0,1,5,32,6.40,0,0,0,0,,0,2,1,0,,,9,9.4,11.4,10.4,,55,
376,Vonta Leach*+\LeacVo00,HOU,RB,29,16,5,0,0,0,0,0,0,0,,0,15,8,91,11.38,0,0,,0,,,9,17.1,17.1,13.1,,107,
377,Michael Palmer\PalmMi00,ATL,TE,22,14,1,0,0,0,0,0,0,0,,0,8,5,29,5.80,1,0,,1,,,9,13.9,13.9,11.4,,68,
378,Adrian Arrington\ArriAd00,NOR,WR,25,1,0,0,0,0,0,0,0,0,,0,9,7,79,11.29,0,0,,0,,,8,14.9,14.9,11.4,,146,
379,Kellen Davis\DaviKe01,CHI,TE,25,16,3,0,0,0,0,0,0,0,,0,2,1,19,19.00,1,0,,1,,,8,8.9,8.9,8.4,,70,
380,Josh Johnson\JohnJo05,TAM,QB,24,11,0,14,16,111,0,0,4,39,9.75,0,1,0,0,,0,0,,0,,,8,8.3,8.3,8.3,,56,
381,Corey McIntyre\McInCo00,BUF,RB,31,16,7,0,0,0,0,0,4,5,1.25,1,8,4,32,8.00,0,1,1,1,,,8,11.7,12.7,9.7,,110,
382,Brandon Myers\MyerBr00,OAK,TE,25,15,3,0,0,0,0,0,0,0,,0,16,12,80,6.67,0,1,,0,,,8,20.0,20.0,14.0,,69,
383,David Reed\ReedDa00,BAL,WR,23,13,0,0,0,0,0,0,1,15,15.00,0,1,0,0,,0,0,,1,,,8,7.5,7.5,7.5,,147,
384,Keith Toston\TostKe00,STL,RB,23,16,0,0,0,0,0,0,19,54,2.84,0,2,2,29,14.50,0,0,,0,,,8,10.3,10.3,9.3,,108,
385,Darrel Young\YounDa01,WAS,RB,23,16,0,0,0,0,0,0,4,19,4.75,0,1,1,3,3.00,1,0,,1,,,8,9.2,9.2,8.7,,109,
386,Kellen Clemens\ClemKe00,NYJ,QB,27,1,0,1,2,6,0,0,2,9,4.50,1,0,0,0,,0,0,,1,,,7,7.1,7.1,7.1,,57,
387,Anthony Gonzalez\GonzAn00,IND,WR,26,2,0,0,0,0,0,0,0,0,,0,9,5,67,13.40,0,0,,0,,,7,11.7,11.7,9.2,,149,
388,Dan Gronkowski\GronDa00,DEN,TE,25,12,4,0,0,0,0,0,0,0,,0,13,8,65,8.13,0,0,,0,,,7,14.5,14.5,10.5,,76,
389,Bear Pascoe\PascBe00,NYG,TE,24,15,11,0,0,0,0,0,0,0,,0,13,9,72,8.00,0,0,,0,,,7,16.2,16.2,11.7,,73,
390,Logan Paulsen\PaulLo00,WAS,TE,23,11,0,0,0,0,0,0,0,0,,0,2,2,10,5.00,1,0,,1,,,7,9.0,9.0,8.0,,75,
391,Gijon Robinson\RobiGi21,IND,TE,26,11,2,0,0,0,0,0,0,0,,0,7,3,12,4.00,1,0,,1,,,7,10.2,10.2,8.7,,74,
392,Kory Sperry\SperKo00,SDG,TE,25,7,1,0,0,0,0,0,0,0,,0,4,4,73,18.25,0,0,,0,,,7,11.3,11.3,9.3,,71,
393,Brian St. Pierre\St.PBr20,CAR,QB,31,1,1,13,28,173,1,2,0,0,,0,0,0,0,,0,0,,0,,,7,6.9,8.9,8.9,,58,
394,Brett Swain\SwaiBr00,GNB,WR,25,16,1,0,0,0,0,0,0,0,,0,9,6,72,12.00,0,0,,0,,,7,13.2,13.2,10.2,,148,
395,Josh Vaughan\VaugJo01,CAR,RB,24,3,0,0,0,0,0,0,3,7,2.33,1,0,0,0,,0,0,,1,,,7,6.7,6.7,6.7,,112,
396,Kris Wilson\WilsKr00,SDG,TE,29,14,7,0,0,0,0,0,0,0,,0,,6,73,12.17,0,1,,0,,,7,13.3,13.3,10.3,,72,
397,Jason Wright\WrigJa01,ARI,RB,28,15,1,0,0,0,0,0,6,28,4.67,0,16,8,42,5.25,0,1,,0,,,7,15.0,15.0,11.0,,111,
398,Ramses Barden\BardRa00,NYG,WR,24,6,0,0,0,0,0,0,0,0,,0,7,5,64,12.80,0,0,,0,,,6,11.4,11.4,8.9,,150,
399,Tom Crabtree\CrabTo00,GNB,TE,25,16,1,0,0,0,0,0,0,0,,0,7,4,61,15.25,0,0,,0,,,6,10.1,10.1,8.1,,77,
400,Tony Fiammetta\FiamTo00,CAR,RB,24,14,9,0,0,0,0,0,7,22,3.14,0,10,5,34,6.80,0,0,,0,,,6,10.6,10.6,8.1,,113,
401,Lavelle Hawkins\HawkLa00,TEN,WR,24,6,0,0,0,0,0,0,0,0,,0,6,5,61,12.20,0,0,,0,,,6,11.1,11.1,8.6,,152,
402,Brian Hoyer\HoyeBr00,NWE,QB,25,5,0,7,15,122,1,1,10,-8,-0.80,0,0,0,0,,0,0,,0,,,6,6.1,7.1,7.1,,59,
403,Roberto Wallace\WallRo01,MIA,WR,24,12,0,0,0,0,0,0,0,0,,0,10,6,62,10.33,0,0,,0,,,6,12.2,12.2,9.2,,151,
404,Terrence Austin\AustTe00,WAS,WR,22,5,0,0,0,0,0,0,0,0,,0,5,3,47,15.67,0,0,,0,,,5,7.7,7.7,6.2,,154,
405,Tim Castille\CastTi20,KAN,RB,26,10,4,0,0,0,0,0,5,3,0.60,0,12,10,43,4.30,0,0,,0,,,5,14.6,14.6,9.6,,115,
406,Jim Dray\DrayJi00,ARI,TE,24,16,3,0,0,0,0,0,0,0,,0,9,3,47,15.67,0,0,,0,,,5,7.7,7.7,6.2,,78,
407,Ryan Grant\GranRy00,GNB,RB,28,1,1,0,0,0,0,0,8,45,5.63,0,0,0,0,,0,0,,0,,,5,4.5,4.5,4.5,,116,
408,David Johnson\JohnDa05,PIT,TE,23,16,5,0,0,0,0,0,0,0,,0,6,4,46,11.50,0,0,,0,,,5,8.6,8.6,6.6,,79,
409,Greg Jones\JoneGr01,JAX,RB,29,16,13,0,0,0,0,0,2,4,2.00,0,11,11,47,4.27,0,0,,0,,,5,16.1,16.1,10.6,,114,
410,Luke McCown\McCoLu00,JAX,QB,29,1,0,11,19,120,0,0,1,4,4.00,0,0,0,0,,0,0,,0,,,5,5.2,5.2,5.2,,60,
411,Preston Parker\ParkPr00,TAM,WR,23,9,0,0,0,0,0,0,1,7,7.00,0,9,4,42,10.50,0,0,,0,,,5,8.9,8.9,6.9,,153,
412,Richard Bartel\BartRi00,ARI,QB,27,1,0,16,28,150,0,1,0,0,,0,0,0,0,,0,0,,0,,,4,4.0,5.0,5.0,,61,
413,Eldra Buckley\BuckEl00,PHI,RB,25,16,0,0,0,0,0,0,21,67,3.19,0,2,1,10,10.00,0,1,2,0,,,4,4.7,6.7,4.2,,121,
414,Brody Eldridge\EldrBr00,IND,TE,23,14,8,0,0,0,0,0,0,0,,0,9,5,39,7.80,0,0,,0,,,4,8.9,8.9,6.4,,84,
415,Mardy Gilyard\GilyMa00,STL,WR,24,11,2,0,0,0,0,0,0,0,,0,16,6,63,10.50,0,1,1,0,,,4,10.3,11.3,7.3,,155,
416,Brandon James\JameBr00,IND,RB,23,3,0,0,0,0,0,0,0,0,,0,11,6,40,6.67,0,0,,0,,,4,10.0,10.0,7.0,,119,
417,Dwayne Jarrett\JarrDw00,CAR,WR,24,3,0,0,0,0,0,0,0,0,,0,5,2,40,20.00,0,0,,0,,,4,6.0,6.0,5.0,,157,
418,Gartrell Johnson\JohnGa01,ATL,RB,24,9,0,0,0,0,0,0,10,36,3.60,0,5,3,6,2.00,0,1,,0,,,4,7.2,7.2,5.7,,118,
419,Reggie Kelly\KellRe00,CIN,TE,33,16,14,0,0,0,0,0,0,0,,0,13,10,42,4.20,0,0,,0,,,4,14.2,14.2,9.2,,82,
420,Taylor Price\PricTa00,NWE,WR,23,1,0,0,0,0,0,0,0,0,,0,4,3,41,13.67,0,0,,0,,,4,7.1,7.1,5.6,,156,
421,Ryan Purvis\PurvRy00,TAM,TE,24,10,2,0,0,0,0,0,0,0,,0,6,5,38,7.60,0,0,,0,,,4,8.8,8.8,6.3,,85,
422,Tony Richardson\RichTo00,NYJ,RB,39,16,10,0,0,0,0,0,5,13,2.60,0,5,5,31,6.20,0,0,,0,,,4,9.4,9.4,6.9,,117,
423,Mickey Shuler\ShulMi01,MIA,TE,24,6,2,0,0,0,0,0,0,0,,0,5,2,44,22.00,0,0,,0,,,4,6.4,6.4,5.4,,80,
424,Stephen Spach\SpacSt00,ARI,TE,28,15,11,0,0,0,0,0,0,0,,0,17,7,40,5.71,0,0,,0,,,4,11.0,11.0,7.5,,83,
425,Jerramy Stevens\StevJe00,TAM,TE,31,5,1,0,0,0,0,0,0,0,,0,5,3,43,14.33,0,0,,0,,,4,7.3,7.3,5.8,,81,
426,Albert Young\YounAl01,MIN,RB,25,3,0,0,0,0,0,0,13,29,2.23,0,2,2,11,5.50,0,0,,0,,,4,6.0,6.0,5.0,,120,
427,Nate Byham\ByhaNa00,SFO,TE,22,14,3,0,0,0,0,0,0,0,,0,7,5,27,5.40,0,0,,0,,,3,7.7,7.7,5.2,,89,
428,Rock Cartwright\CartRo01,OAK,RB,31,16,0,0,0,0,0,0,9,22,2.44,0,3,1,10,10.00,0,0,,0,,,3,4.2,4.2,3.7,,122,
429,Chase Coffman\CoffCh00,CIN,TE,24,6,0,0,0,0,0,0,0,0,,0,5,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,88,
430,Mike Cox\Cox_Mi20,KAN,RB,25,7,2,0,0,0,0,0,0,0,,0,4,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,125,
431,Jeff Dugan\DugaJe00,MIN,TE,29,16,4,0,0,0,0,0,2,2,1.00,0,5,4,30,7.50,0,0,,0,,,3,7.2,7.2,5.2,,86,
432,Jonathan Dwyer\DwyeJo00,PIT,RB,21,1,0,0,0,0,0,0,9,28,3.11,0,0,0,0,,0,0,,0,,,3,2.8,2.8,2.8,,123,
433,Quinton Ganther\GantQu00,2TM,RB,26,11,1,0,0,0,0,0,9,18,2.00,0,3,2,9,4.50,0,0,,0,,,3,4.7,4.7,3.7,,124,
434,Quinn Johnson\JohnQu00,GNB,RB,24,11,4,0,0,0,0,0,0,0,,0,4,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,127,
435,Mike Karney\KarnMi00,STL,RB,29,12,5,0,0,0,0,0,6,12,2.00,0,5,5,14,2.80,0,0,,0,,,3,7.6,7.6,5.1,,126,
436,Jake O'Connell\OConJa00,KAN,TE,25,15,2,0,0,0,0,0,0,0,,0,4,3,31,10.33,0,0,,0,,,3,6.1,6.1,4.6,,87,
437,Kevin Ogletree\OgleKe00,DAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,3,34,11.33,0,0,,0,,,3,6.4,6.4,4.9,,158,
438,Patrick Turner\TurnPa00,NYJ,WR,23,5,0,0,0,0,0,0,0,0,,0,2,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,160,
439,Lawrence Vickers\VickLa00,CLE,RB,27,16,4,0,0,0,0,0,5,11,2.20,0,9,4,15,3.75,0,0,,0,,,3,6.6,6.6,4.6,,128,
440,Derrick Williams\WillDe05,DET,WR,24,7,1,0,0,0,0,0,0,0,,0,5,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,159,
441,Hank Baskett\BaskHa00,2TM,WR,28,8,0,0,0,0,0,0,0,0,,0,4,1,18,18.00,0,0,,0,,,2,2.8,2.8,2.3,,162,
442,Michael Bennett\BennMi00,OAK,RB,32,7,0,0,0,0,0,0,2,11,5.50,0,2,2,9,4.50,0,0,,0,,,2,4.0,4.0,3.0,,131,
443,Brock Bolen\BoleBr00,JAX,RB,25,4,0,0,0,0,0,0,0,0,,0,3,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,136,
444,Michael Clayton\ClayMi00,NYG,WR,28,6,0,0,0,0,0,0,0,0,,0,4,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,161,
445,Thomas Clayton\ClayTh00,2TM,RB,26,3,0,0,0,0,0,0,7,17,2.43,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,135,
446,Chase Daniel\DaniCh00,NOR,QB,24,13,0,2,3,16,0,0,2,16,8.00,0,0,0,0,,0,1,,0,,,2,2.2,2.2,2.2,,63,
447,Max Hall\HallMa00,ARI,QB,25,6,3,39,78,370,1,6,1,-5,-5.00,0,0,0,0,,0,5,2,0,,,2,2.3,13.3,8.3,,62,
448,Caleb Hanie\HaniCa00,CHI,QB,25,2,0,5,7,55,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,64,
449,Kareem Huggins\HuggKa00,TAM,RB,24,3,0,0,0,0,0,0,4,11,2.75,0,2,1,7,7.00,0,0,,0,,,2,2.8,2.8,2.3,,133,
450,Byron Leftwich\LeftBy00,PIT,QB,30,1,0,5,7,42,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,67,
451,Reagan Maui'a\MauiRe00,ARI,RB,26,15,4,0,0,0,0,0,0,0,,0,6,2,20,10.00,0,0,,0,,,2,4.0,4.0,3.0,,130,
452,Garrett Mills\MillGa01,PHI,RB,27,7,3,0,0,0,0,0,0,0,,0,3,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,132,
453,Moran Norris\NorrMo00,SFO,RB,32,16,11,0,0,0,0,0,3,0,0.00,0,9,4,20,5.00,0,0,,0,,,2,6.0,6.0,4.0,,129,
454,Jerious Norwood\NorwJe00,ATL,RB,27,2,0,0,0,0,0,0,2,8,4.00,0,3,1,9,9.00,0,0,,0,,,2,2.7,2.7,2.2,,134,
455,Fendi Onobun\OnobFe00,STL,TE,24,3,0,0,0,0,0,0,0,0,,0,4,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,91,
456,Tyler Palko\PalkTy00,KAN,QB,27,2,0,4,6,35,0,0,2,5,2.50,0,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,65,
457,Tony Pike\PikeTo00,CAR,QB,24,1,0,6,12,47,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,66,
458,Zach Potter\PottZa99,JAX,TE,24,13,1,0,0,0,0,0,0,0,,0,7,3,24,8.00,0,0,,0,,,2,5.4,5.4,3.9,,90,
459,Matt Willis\WillMa00,DEN,WR,26,6,0,0,0,0,0,0,0,0,,0,2,1,17,17.00,0,0,,0,,,2,2.7,2.7,2.2,,163,
460,Sam Aiken\AikeSa00,CLE,WR,30,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,169,
461,Kyle Boller\BollKy00,OAK,QB,29,5,0,2,4,25,0,1,7,18,2.57,0,0,0,0,,0,1,,0,,,1,0.8,1.8,1.8,,68,
462,Lorenzo Booker\BookLo00,MIN,RB,26,4,0,0,0,0,0,0,0,0,,0,6,5,32,6.40,0,1,1,0,,,1,6.2,7.2,3.7,,139,
463,Curtis Brinkley\BrinCu00,SDG,RB,25,3,0,0,0,0,0,0,2,11,5.50,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,140,
464,David Carr\CarrDa00,SFO,QB,31,1,0,5,13,67,0,1,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,1.7,1.7,,72,
465,Scott Chandler\ChanSc00,2TM,TE,25,13,1,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,95,
466,Desmond Clark\ClarDe00,CHI,TE,33,5,0,0,0,0,0,0,0,0,,0,2,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,92,
467,Kevin Curtis\CurtKe00,MIA,WR,32,2,0,0,0,0,0,0,1,6,6.00,0,2,1,6,6.00,0,0,,0,,,1,2.2,2.2,1.7,,165,
468,Armanti Edwards\EdwaAr00,CAR,WR,22,3,0,1,1,0,0,0,1,7,7.00,0,2,0,0,,0,1,,0,,,1,0.7,0.7,0.7,,170,
469,Yamon Figurs\FiguYa00,2TM,WR,27,2,0,0,0,0,0,0,1,-4,-4.00,0,2,2,17,8.50,0,1,,0,,,1,3.3,3.3,2.3,,164,
470,Richard Goodman\GoodRi00,SDG,WR,23,3,0,0,0,0,0,0,0,0,,0,2,1,25,25.00,0,1,1,0,,,1,1.5,2.5,1.0,,172,
471,Korey Hall\HallKo99,GNB,RB,27,12,6,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,142,
472,Ben Hartsock\HartBe00,NYJ,TE,30,16,7,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,96,
473,Madison Hedgecock\HedgMa00,NYG,RB,29,4,3,0,0,0,0,0,0,0,,0,2,2,8,4.00,0,0,,0,,,1,2.8,2.8,1.8,,144,
474,Paul Hubbard\HubbPa00,BUF,WR,25,1,1,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,168,
475,Tory Humphrey\HumpTo00,NOR,TE,27,6,2,0,0,0,0,0,0,0,,0,2,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,93,
476,Manuel Johnson\JohnMa04,DAL,WR,24,2,0,0,0,0,0,0,0,0,,0,5,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,171,
477,Erik Lorig\LoriEr99,TAM,RB,24,9,1,0,0,0,0,0,0,0,,0,2,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,141,
